HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Barnet,Gateshead,D,1,1,0,0,0,0,0,0,0,1,0,0,2.2,3.4,3.1,1.75,2.05
Dag and Red,Woking,A,1,2,0,0,0,0,0,0,2,3,0,0,3.1,3.4,2.25,1.83,1.98
Dorking,Oldham,A,1,5,0,0,0,0,0,0,1,1,0,0,2.55,3.6,2.55,1.67,2.15
Scunthorpe,Maidenhead,H,3,0,0,0,0,0,0,0,0,0,0,0,2.8,3.3,2.45,1.9,1.9
Southend,Solihull,H,3,0,0,0,0,0,0,0,2,2,0,0,1.85,3.5,4.2,1.93,1.88
Torquay,Halifax,H,1,0,0,0,0,0,0,0,3,2,0,0,3.0,3.2,2.4,2.0,1.8
Wealdstone,Eastleigh,H,3,1,0,0,0,0,0,0,2,3,1,0,2.6,3.4,2.6,1.95,1.85
York,Maidstone,H,4,1,0,0,0,0,0,0,0,0,0,0,1.85,3.5,4.2,1.8,2.0
Wrexham,Bromley,H,2,1,0,0,0,0,0,0,2,3,0,0,1.33,5.0,8.5,1.57,2.35
Aldershot,Dag and Red,A,0,2,0,0,0,0,0,0,1,0,0,0,2.63,3.4,2.55,1.73,2.08
Notts County,Boreham Wood,D,1,1,0,0,0,0,0,0,1,3,0,0,1.36,4.75,9.0,1.6,2.3
Bromley,Yeovil,H,4,1,0,0,0,0,0,0,0,2,0,0,1.91,3.3,4.2,2.2,1.65
Scunthorpe,Woking,A,0,2,0,0,0,0,0,0,1,1,0,0,5.5,4.0,1.57,1.8,2.0
Altrincham,Maidenhead,H,3,2,0,0,0,0,0,0,1,3,0,0,1.83,3.75,3.9,1.88,1.93
Solihull,Aldershot,A,1,2,0,0,0,0,0,0,2,1,0,0,1.83,3.75,3.8,1.73,2.08
Bromley,Aldershot,D,2,2,0,0,0,0,0,0,2,3,0,0,2.05,3.5,3.1,1.93,1.88
Maidstone,Wrexham,A,2,3,0,0,0,0,0,0,2,3,0,0,5.75,5.0,1.4,1.48,2.6
Bromley,Dag and Red,D,1,1,0,0,0,0,0,0,1,4,0,0,2.4,3.25,2.9,1.8,2.0
Chesterfield,Altrincham,H,1,0,0,0,0,0,0,0,1,2,0,0,1.7,4.0,4.33,1.65,2.2
Gateshead,Wrexham,A,0,3,0,0,0,0,0,0,1,0,0,0,5.25,4.5,1.5,1.62,2.25
Maidstone,Aldershot,A,0,3,0,0,0,0,0,0,2,1,0,0,2.5,3.25,2.75,1.75,2.05
Oldham,York,H,2,0,0,0,0,0,0,0,2,2,0,0,2.2,3.3,3.25,1.98,1.83
Halifax,Scunthorpe,A,0,1,0,0,0,0,0,0,1,1,0,0,1.67,3.8,4.5,1.93,1.88
Aldershot,Oldham,D,1,1,0,0,0,0,0,0,1,3,0,0,2.3,3.3,2.9,1.75,2.05
Altrincham,Boreham Wood,A,0,2,0,0,0,0,0,0,2,3,0,0,2.25,3.25,3.1,1.98,1.83
Barnet,Chesterfield,H,3,0,0,0,0,0,0,0,2,2,0,0,3.6,3.75,1.91,1.67,2.15
Dag and Red,Yeovil,A,0,2,0,0,0,0,0,0,1,4,1,0,1.8,3.75,4.0,1.93,1.88
Dorking,Solihull,A,0,3,0,0,0,0,0,0,5,1,1,0,3.1,3.4,2.1,1.57,2.35
Notts County,Halifax,H,1,0,0,0,0,0,0,0,2,3,0,0,1.29,4.75,10.0,1.62,2.25
Scunthorpe,Bromley,D,1,1,0,0,0,0,0,0,2,0,0,0,3.3,3.6,2.0,1.73,2.08
Southend,Eastleigh,A,1,3,0,0,0,0,0,0,3,4,0,0,1.75,3.5,4.5,1.98,1.83
Torquay,Maidstone,H,1,0,0,0,0,0,0,0,1,3,0,0,2.1,3.5,3.2,1.7,2.1
Wealdstone,Gateshead,A,1,2,0,0,0,0,0,0,3,1,0,0,2.4,3.5,2.7,1.88,1.93
York,Maidenhead,A,1,2,0,0,0,0,0,0,2,1,0,0,2.05,3.6,3.3,1.98,1.83
Aldershot,Boreham Wood,A,0,1,0,0,0,0,0,0,1,1,0,0,3.1,3.1,2.2,2.25,1.62
Eastleigh,Barnet,A,0,2,0,0,0,0,0,0,2,3,0,0,2.25,3.4,2.8,1.88,1.93
Solihull,Notts County,A,1,2,0,0,0,0,0,0,5,3,0,0,4.75,4.2,1.53,1.6,2.3
Woking,Torquay,D,1,1,0,0,0,0,0,0,1,2,0,0,1.4,4.0,6.5,1.7,2.1
Yeovil,Wealdstone,D,0,0,0,0,0,0,0,0,1,1,1,0,2.3,3.2,3.0,2.15,1.67
Scunthorpe,Barnet,A,1,3,0,0,0,0,0,0,3,2,0,0,3.25,3.3,2.05,1.83,1.98
Aldershot,Dorking,H,2,0,0,0,0,0,0,0,1,2,0,0,1.91,3.5,3.6,1.62,2.25
Boreham Wood,Chesterfield,H,1,0,0,0,0,0,0,0,2,1,0,0,3.2,3.2,2.15,2.05,1.75
Bromley,Maidenhead,D,1,1,0,0,0,0,0,0,4,1,0,0,1.83,3.5,3.8,1.85,1.95
Eastleigh,Woking,H,1,0,0,0,0,0,0,0,1,2,0,0,3.3,3.1,2.1,2.1,1.7
Oldham,Halifax,A,0,1,0,0,0,0,0,0,4,0,1,0,2.55,2.88,2.8,2.1,1.7
Solihull,Gateshead,A,0,2,0,0,0,0,0,0,1,3,0,0,1.85,3.6,3.5,1.7,2.1
Southend,York,H,2,0,0,0,0,0,0,0,1,2,0,0,1.57,4.0,4.75,2.08,1.73
Torquay,Notts County,A,1,2,0,0,0,0,0,0,3,4,0,1,8.5,4.5,1.33,1.53,2.4
Wealdstone,Dag and Red,H,1,0,0,0,0,0,0,0,2,2,0,0,2.55,3.3,2.55,1.83,1.98
Yeovil,Maidstone,D,2,2,0,0,0,0,0,0,1,3,0,0,2.05,3.4,3.25,1.95,1.85
Altrincham,Wrexham,A,1,2,0,0,0,0,0,0,1,2,0,0,4.0,4.2,1.62,1.57,2.35
Chesterfield,Woking,A,1,3,0,0,0,0,0,0,2,2,0,0,2.05,3.3,3.25,2.0,1.8
Halifax,Barnet,A,1,3,0,0,0,0,0,0,0,1,0,0,2.38,3.3,2.7,1.98,1.83
Maidenhead,Southend,A,1,2,0,0,0,0,0,0,2,0,0,0,3.8,3.2,1.91,2.1,1.7
Oldham,Dag and Red,H,4,2,0,0,0,0,0,0,1,2,0,0,2.05,3.5,3.0,1.98,1.83
York,Solihull,A,2,3,0,0,0,0,0,0,1,1,0,0,2.88,3.25,2.3,1.9,1.9
Dag and Red,Solihull,H,2,1,0,0,0,0,0,0,1,2,0,0,2.6,3.4,2.4,1.73,2.08
Woking,Boreham Wood,D,2,2,0,0,0,0,0,0,2,4,0,0,1.95,3.25,3.6,2.2,1.65
Wrexham,Wealdstone,H,3,1,0,0,0,0,0,0,1,3,0,0,1.22,6.0,9.5,1.5,2.5
Chesterfield,Notts County,A,1,2,0,0,0,0,0,0,3,3,1,0,3.1,3.5,2.0,1.73,2.08
Aldershot,Chesterfield,D,1,1,0,0,0,0,0,0,3,2,0,0,3.75,3.5,1.85,1.7,2.1
Altrincham,Bromley,A,1,2,0,0,0,0,0,0,1,1,0,0,2.15,3.3,3.1,1.85,1.95
Boreham Wood,Solihull,D,1,1,0,0,0,0,0,0,2,3,0,0,2.05,3.2,3.4,1.98,1.83
Dag and Red,Eastleigh,A,0,1,0,0,0,0,0,0,1,3,0,0,2.15,3.25,3.1,1.83,1.98
Notts County,Barnet,H,4,1,0,0,0,0,0,0,0,1,0,0,1.3,5.25,7.5,1.5,2.5
Oldham,Gateshead,D,2,2,0,0,0,0,0,0,1,2,0,0,2.3,3.3,2.88,1.93,1.88
Southend,Halifax,H,2,1,0,0,0,0,0,0,3,1,0,0,1.73,3.5,4.33,2.15,1.67
Wrexham,Woking,D,2,2,0,0,0,0,0,0,0,1,0,0,1.44,4.2,6.5,1.83,1.98
Aldershot,Wrexham,A,3,4,0,0,0,0,0,0,1,1,0,0,6.5,4.0,1.44,1.75,2.05
Altrincham,Woking,H,3,1,0,0,0,0,0,0,1,0,0,0,3.2,3.25,2.15,2.05,1.75
Bromley,Dorking,H,2,0,0,0,0,0,0,0,0,0,0,0,1.65,3.6,4.5,1.62,2.25
Eastleigh,Maidenhead,H,1,0,0,0,0,0,0,0,1,2,0,0,2.15,3.2,3.2,2.0,1.8
Oldham,Maidstone,H,2,0,0,0,0,0,0,0,1,2,0,0,1.8,3.5,4.0,1.8,2.0
Scunthorpe,Dag and Red,H,3,2,0,0,0,0,0,0,2,2,0,0,3.5,3.2,2.0,1.85,1.95
Solihull,Chesterfield,D,0,0,0,0,0,0,0,0,4,3,0,0,3.75,3.5,1.85,1.65,2.2
Southend,Gateshead,H,1,0,0,0,0,0,0,0,1,1,0,1,1.67,3.5,4.75,1.9,1.9
Torquay,Barnet,H,2,1,0,0,0,0,0,0,2,1,0,0,3.2,3.2,2.2,1.65,2.2
Wealdstone,York,H,3,1,0,0,0,0,0,0,2,4,0,0,2.38,3.2,2.88,1.9,1.9
Yeovil,Notts County,A,1,4,0,0,0,0,0,0,2,0,0,0,7.0,4.2,1.4,1.8,2.0
Boreham Wood,Halifax,D,1,1,0,0,0,0,0,0,0,2,0,0,1.75,3.2,4.5,2.25,1.62
Barnet,Altrincham,A,2,4,0,0,0,0,0,0,0,1,0,0,2.05,3.6,3.0,1.7,2.1
Chesterfield,Wealdstone,D,1,1,0,0,0,0,0,0,2,2,0,0,1.4,4.33,7.0,1.67,2.15
Dag and Red,Aldershot,H,2,1,0,0,0,0,0,0,3,3,0,0,2.15,3.3,3.1,1.85,1.95
Dorking,Torquay,H,3,2,0,0,0,0,0,0,3,1,0,1,2.8,3.4,2.4,1.57,2.35
Gateshead,Oldham,H,2,1,0,0,0,0,0,0,3,0,0,0,2.05,3.4,3.1,1.83,1.98
Halifax,Solihull,D,1,1,0,0,0,0,0,0,0,1,0,0,2.8,3.2,2.3,2.1,1.7
Maidenhead,Yeovil,H,2,0,0,0,0,0,0,0,1,2,0,0,2.0,3.3,3.4,2.4,1.53
Maidstone,Eastleigh,A,1,3,0,0,0,0,0,0,3,0,0,0,2.88,3.3,2.25,2.02,1.77
Notts County,Southend,H,4,0,0,0,0,0,0,0,2,0,0,0,1.62,4.0,4.75,1.85,1.95
Woking,Bromley,H,2,1,0,0,0,0,0,0,3,2,1,0,1.83,3.4,4.0,1.93,1.88
Wrexham,Scunthorpe,H,2,0,0,0,0,0,0,0,1,3,0,0,1.18,6.0,13.0,1.44,2.7
York,Boreham Wood,D,1,1,0,0,0,0,0,0,1,2,0,0,3.3,3.3,2.05,2.2,1.65
Altrincham,Solihull,H,4,1,0,0,0,0,0,0,0,4,0,0,2.15,3.4,3.0,1.73,2.08
Barnet,Aldershot,H,4,1,0,0,0,0,0,0,0,1,0,0,1.91,3.5,3.5,1.7,2.1
Boreham Wood,Scunthorpe,H,2,0,0,0,0,0,0,0,0,0,0,0,1.53,3.8,5.75,1.98,1.83
Chesterfield,Oldham,A,0,1,0,0,0,0,0,0,2,2,0,0,1.4,4.0,7.5,1.8,2.0
Eastleigh,Bromley,D,0,0,0,0,0,0,0,0,1,3,1,0,2.2,3.1,3.1,2.0,1.8
Halifax,Maidenhead,A,0,1,0,0,0,0,0,0,3,0,0,0,2.15,3.1,3.2,2.1,1.7
Maidstone,Gateshead,D,1,1,0,0,0,0,0,0,3,0,0,0,3.25,3.1,2.15,1.95,1.85
Torquay,Southend,A,1,2,0,0,0,0,0,0,2,4,0,0,3.6,3.5,1.91,1.9,1.9
Woking,Wealdstone,D,1,1,0,0,0,0,0,0,1,0,0,0,1.55,3.75,6.0,1.73,2.08
Wrexham,Dorking,H,3,1,0,0,0,0,0,0,2,0,0,0,1.13,7.0,19.0,1.3,3.5
York,Yeovil,H,2,1,0,0,0,0,0,0,3,1,0,0,2.0,3.2,3.75,2.25,1.62
Notts County,Dag and Red,A,1,2,0,0,0,0,0,0,1,0,0,0,1.25,5.0,9.0,1.48,2.6
Barnet,Oldham,A,1,3,0,0,0,0,0,0,2,4,0,0,1.75,3.6,3.75,1.83,1.98
Boreham Wood,Dorking,H,1,0,0,0,0,0,0,0,2,1,0,0,1.5,4.2,5.0,1.67,2.15
Eastleigh,York,H,1,0,0,0,0,0,0,0,0,4,0,0,1.95,3.2,3.4,2.1,1.7
Halifax,Wealdstone,H,5,0,0,0,0,0,0,0,2,3,0,0,2.1,3.0,3.2,2.15,1.67
Maidenhead,Dag and Red,H,2,1,0,0,0,0,0,0,1,0,0,0,2.25,3.2,2.88,2.0,1.8
Maidstone,Scunthorpe,D,1,1,0,0,0,0,0,0,1,1,0,0,2.15,3.4,2.8,1.85,1.95
Torquay,Bromley,A,1,2,0,0,0,0,0,0,2,1,0,0,2.7,3.2,2.3,1.93,1.88
Wrexham,Chesterfield,H,2,1,0,0,0,0,0,0,0,3,0,0,1.73,3.5,4.0,1.83,1.98
Yeovil,Altrincham,D,1,1,0,0,0,0,0,0,2,1,0,1,3.0,3.1,2.15,2.05,1.75
Southend,Barnet,A,0,1,0,0,0,0,0,0,1,2,0,0,1.65,3.6,4.5,1.8,2.0
Aldershot,Torquay,D,1,1,0,0,0,0,0,0,2,0,0,0,2.0,3.4,3.0,1.8,2.0
Bromley,Notts County,D,1,1,0,0,0,0,0,0,2,2,0,0,5.0,3.8,1.53,1.67,2.15
Dag and Red,York,H,2,1,0,0,0,0,0,0,1,0,0,0,2.0,3.25,3.3,1.77,2.02
Dorking,Halifax,D,0,0,0,0,0,0,0,0,3,3,0,0,2.75,3.2,2.3,1.83,1.98
Gateshead,Chesterfield,A,1,2,0,0,0,0,0,0,2,3,0,0,3.2,3.2,2.05,1.85,1.95
Oldham,Boreham Wood,A,0,2,0,0,0,0,0,0,1,3,0,0,2.63,3.2,2.4,2.0,1.8
Scunthorpe,Eastleigh,A,0,1,0,0,0,0,0,0,0,1,0,1,3.0,3.4,2.0,1.88,1.93
Solihull,Maidstone,H,2,0,0,0,0,0,0,0,1,1,0,0,1.6,3.8,4.75,1.67,2.15
Wealdstone,Altrincham,H,4,0,0,0,0,0,0,0,3,2,0,0,2.88,3.3,2.3,1.77,2.02
Yeovil,Woking,A,0,1,0,0,0,0,0,0,4,1,0,0,3.5,3.25,1.91,2.1,1.7
Maidenhead,Wrexham,D,2,2,0,0,0,0,0,0,0,0,0,0,4.75,4.0,1.53,1.67,2.15
Bromley,York,A,0,3,0,0,0,0,0,0,1,2,1,0,2.05,3.1,3.4,2.05,1.75
Dag and Red,Wrexham,A,0,4,0,0,0,0,0,0,1,0,0,0,6.0,4.0,1.45,1.75,2.05
Dorking,Barnet,H,2,1,0,0,0,0,0,0,4,1,0,0,2.9,4.2,1.91,1.53,2.4
Gateshead,Halifax,D,0,0,0,0,0,0,0,0,1,1,0,0,2.1,3.1,3.3,2.02,1.77
Maidenhead,Boreham Wood,A,0,1,0,0,0,0,0,0,2,2,0,0,2.9,3.2,2.25,2.15,1.67
Oldham,Woking,H,1,0,0,0,0,0,0,0,0,2,0,0,3.6,3.2,2.0,2.05,1.75
Scunthorpe,Altrincham,H,2,0,0,0,0,0,0,0,1,0,0,0,2.7,3.1,2.4,1.95,1.85
Solihull,Torquay,H,3,2,0,0,0,0,0,0,1,1,1,0,1.8,3.5,4.0,1.8,2.0
Southend,Chesterfield,A,1,2,0,0,0,0,0,0,0,5,0,0,2.9,3.3,2.2,1.98,1.83
Wealdstone,Maidstone,H,2,1,0,0,0,0,0,0,2,5,0,0,1.91,3.3,3.8,1.88,1.93
Yeovil,Eastleigh,H,1,0,0,0,0,0,0,0,2,1,0,1,2.7,3.1,2.5,2.25,1.62
Chesterfield,Yeovil,D,1,1,0,0,0,0,0,0,1,1,0,0,1.36,4.0,7.5,1.83,1.98
Eastleigh,Oldham,H,1,0,0,0,0,0,0,0,0,1,0,0,1.95,3.6,3.1,1.98,1.83
Torquay,Wealdstone,A,1,2,0,0,0,0,0,0,1,2,1,0,2.2,3.5,2.75,1.95,1.85
Woking,Maidenhead,H,2,0,0,0,0,0,0,0,1,1,0,0,1.6,3.8,4.5,2.1,1.7
Wrexham,Southend,H,1,0,0,0,0,0,0,0,0,2,0,0,1.5,4.2,5.75,1.73,2.08
Notts County,Dorking,H,3,1,0,0,0,0,0,0,1,1,0,0,1.13,7.5,17.0,1.3,3.5
Barnet,Yeovil,H,2,1,0,0,0,0,0,0,1,3,0,0,1.73,3.75,4.5,1.93,1.88
Boreham Wood,Southend,H,1,0,0,0,0,0,0,0,2,2,0,0,2.38,3.25,3.0,2.35,1.57
Maidenhead,Aldershot,D,1,1,0,0,0,0,0,0,2,2,0,0,2.25,3.1,3.25,2.02,1.77
Notts County,Eastleigh,H,3,1,0,0,0,0,0,0,0,2,0,0,1.33,5.0,9.0,1.6,2.3
Solihull,Scunthorpe,H,3,1,0,0,0,0,0,0,0,0,0,0,1.8,3.6,4.33,1.8,2.0
Wealdstone,Chesterfield,A,0,4,0,0,0,0,0,0,1,0,0,0,4.75,3.6,1.73,1.73,2.08
York,Altrincham,A,1,2,0,0,0,0,0,0,1,2,0,0,2.25,3.2,3.2,1.98,1.83
Woking,Chesterfield,A,0,1,0,0,0,0,0,0,3,2,0,0,2.5,3.0,2.8,2.0,1.8
Barnet,Notts County,D,1,1,0,0,0,0,0,0,3,1,0,0,4.75,3.8,1.6,1.62,2.25
Bromley,Wrexham,A,1,2,0,0,0,0,0,0,0,1,0,0,5.0,3.8,1.57,1.7,2.1
Dag and Red,Oldham,D,1,1,0,0,0,0,0,0,0,2,0,0,2.2,3.2,3.1,1.9,1.9
Eastleigh,Altrincham,H,3,2,0,0,0,0,0,0,1,1,0,0,2.45,3.25,2.7,1.9,1.9
Gateshead,Torquay,D,1,1,0,0,0,0,0,0,2,4,0,0,1.7,3.75,4.2,1.7,2.1
Halifax,Yeovil,D,1,1,0,0,0,0,0,0,0,0,0,0,1.85,3.25,4.0,2.35,1.57
Maidenhead,Maidstone,H,2,1,0,0,0,0,0,0,1,0,0,0,1.85,3.5,3.75,1.9,1.9
Scunthorpe,Wealdstone,H,4,1,0,0,0,0,0,0,0,1,0,0,2.2,3.25,3.0,1.9,1.9
Solihull,Boreham Wood,H,2,0,0,0,0,0,0,0,2,0,0,0,3.0,3.1,2.3,2.05,1.75
Southend,Aldershot,A,1,2,0,0,0,0,0,0,2,2,0,0,1.67,3.8,4.2,1.9,1.9
York,Dorking,H,2,1,0,0,0,0,0,0,2,2,0,0,1.8,3.4,4.0,1.73,2.08
Aldershot,Gateshead,A,2,3,0,0,0,0,0,0,2,2,0,0,2.63,3.3,2.3,1.8,2.0
Altrincham,Southend,H,1,0,0,0,0,0,0,0,1,3,0,0,2.55,3.2,2.45,1.85,1.95
Boreham Wood,Eastleigh,D,0,0,0,0,0,0,0,0,2,2,0,0,1.83,3.5,3.6,2.08,1.73
Chesterfield,Halifax,H,2,0,0,0,0,0,0,0,2,1,0,0,1.5,4.0,5.25,1.9,1.9
Dorking,Maidenhead,H,3,1,0,0,0,0,0,0,1,1,0,0,2.63,3.4,2.25,1.73,2.08
Maidstone,Woking,A,1,2,0,0,0,0,0,0,1,3,0,0,5.25,3.75,1.5,1.88,1.93
Notts County,Scunthorpe,H,4,0,0,0,0,0,0,0,0,4,0,0,1.2,5.75,10.0,1.44,2.7
Oldham,Solihull,D,1,1,0,0,0,0,0,0,2,1,0,0,2.3,3.4,2.55,1.85,1.95
Torquay,Dag and Red,A,1,2,0,0,0,0,0,0,1,3,0,0,2.63,3.2,2.4,1.9,1.9
Wealdstone,Barnet,A,0,2,0,0,0,0,0,0,3,2,0,0,2.9,3.4,2.05,1.73,2.08
Wrexham,York,H,3,0,0,0,0,0,0,0,1,2,0,0,1.25,5.0,9.5,1.57,2.35
Yeovil,Bromley,A,0,1,0,0,0,0,0,0,1,3,0,0,2.88,3.1,2.25,2.15,1.67
Altrincham,Notts County,A,0,2,0,0,0,0,0,0,2,2,0,0,8.0,4.33,1.4,1.57,2.35
Boreham Wood,Torquay,A,0,1,0,0,0,0,0,0,3,4,0,0,1.62,3.75,5.5,2.0,1.8
Dorking,Southend,H,1,0,0,0,0,0,0,0,3,0,0,0,3.6,3.4,2.05,1.73,2.08
Gateshead,Dag and Red,H,3,0,0,0,0,0,0,0,0,2,0,0,1.91,3.5,3.8,1.7,2.1
Halifax,Aldershot,H,2,0,0,0,0,0,0,0,2,1,0,0,2.0,3.3,3.8,2.15,1.67
Maidstone,Bromley,A,2,3,0,0,0,0,0,0,2,3,1,1,4.0,3.5,1.85,1.88,1.93
Wealdstone,Oldham,D,2,2,0,0,0,0,0,0,2,2,0,0,2.7,3.4,2.55,1.88,1.93
Woking,Barnet,D,1,1,0,0,0,0,0,0,3,5,0,0,1.75,3.6,4.5,1.67,2.15
York,Scunthorpe,D,0,0,0,0,0,0,0,0,2,3,0,0,2.15,3.3,3.4,1.98,1.83
Bromley,Solihull,H,4,0,0,0,0,0,0,0,2,5,0,1,2.1,3.6,3.2,1.95,1.85
Dag and Red,Dorking,A,0,2,0,0,0,0,0,0,2,1,0,0,2.1,3.6,3.2,1.67,2.15
Maidenhead,Chesterfield,D,0,0,0,0,0,0,0,0,4,4,0,0,5.0,3.8,1.65,1.8,2.0
Maidstone,Boreham Wood,A,0,4,0,0,0,0,0,0,1,1,0,0,6.0,3.8,1.57,1.95,1.85
Scunthorpe,Torquay,A,0,1,0,0,0,0,0,0,3,2,0,0,2.1,3.5,3.4,1.95,1.85
Wrexham,Oldham,H,5,1,0,0,0,0,0,0,0,1,0,1,1.22,6.0,17.0,1.57,2.35
Yeovil,Southend,A,0,2,0,0,0,0,0,0,1,3,1,0,3.1,3.3,2.2,2.35,1.57
York,Barnet,H,1,0,0,0,0,0,0,0,0,2,0,0,2.55,3.6,2.55,1.7,2.1
Gateshead,Yeovil,H,4,0,0,0,0,0,0,0,0,0,0,0,1.57,4.0,5.5,2.0,1.8
Aldershot,Yeovil,D,1,1,0,0,0,0,0,0,3,5,0,0,2.0,3.5,3.5,2.1,1.7
Barnet,Bromley,D,1,1,0,0,0,0,0,0,2,3,0,0,2.5,3.4,2.63,1.73,2.08
Chesterfield,York,A,1,3,0,0,0,0,0,0,3,2,0,0,1.4,4.5,8.0,1.73,2.08
Dorking,Woking,A,1,2,0,0,0,0,0,0,5,3,0,0,3.8,4.0,1.8,1.65,2.2
Gateshead,Scunthorpe,H,2,0,0,0,0,0,0,0,0,1,0,1,1.57,4.2,5.25,1.73,2.08
Halifax,Wrexham,H,3,1,0,0,0,0,0,0,2,3,0,0,5.75,4.5,1.5,1.9,1.9
Notts County,Wealdstone,H,3,0,0,0,0,0,0,0,1,3,0,0,1.14,8.0,13.0,1.36,3.1
Oldham,Altrincham,D,2,2,0,0,0,0,0,0,0,2,0,1,2.2,3.4,3.2,1.8,2.0
Solihull,Maidenhead,D,1,1,0,0,0,0,0,0,0,3,0,0,1.95,3.6,3.6,1.95,1.85
Southend,Maidstone,H,2,0,0,0,0,0,0,0,2,1,0,0,1.5,4.5,5.5,1.73,2.08
Torquay,Eastleigh,H,2,0,0,0,0,0,0,0,3,4,0,0,2.5,3.3,2.75,1.88,1.93
Boreham Wood,Dag and Red,A,0,1,0,0,0,0,0,0,1,4,0,0,1.7,3.75,4.5,1.88,1.93
Altrincham,Gateshead,A,0,1,0,0,0,0,0,0,4,6,0,0,2.8,3.4,2.45,1.73,2.08
Bromley,Boreham Wood,D,1,1,0,0,0,0,0,0,0,0,0,0,2.88,3.1,2.6,2.1,1.7
Dag and Red,Chesterfield,A,0,1,0,0,0,0,0,0,1,0,0,0,5.25,4.2,1.53,1.75,2.05
Eastleigh,Aldershot,D,3,3,0,0,0,0,0,0,3,1,0,0,1.8,3.75,4.0,1.9,1.9
Maidenhead,Torquay,A,1,3,0,0,0,0,0,0,0,2,0,0,2.2,3.6,3.1,1.9,1.9
Maidstone,Barnet,D,0,0,0,0,0,0,0,0,2,4,0,0,4.33,3.6,1.8,1.7,2.1
Scunthorpe,Oldham,A,0,2,0,0,0,0,0,0,1,3,0,0,2.45,3.3,2.8,1.93,1.88
Woking,Southend,D,1,1,0,0,0,0,0,0,2,0,0,0,1.91,3.6,3.75,1.88,1.93
Wrexham,Notts County,H,3,2,0,0,0,0,0,0,4,2,0,0,2.5,3.5,2.63,1.8,2.0
Yeovil,Dorking,A,0,1,0,0,0,0,0,0,1,3,1,0,2.63,3.3,2.63,1.8,2.0
York,Halifax,A,0,3,0,0,0,0,0,0,0,0,0,0,2.3,3.3,3.2,2.15,1.67
Eastleigh,Gateshead,A,2,5,0,0,0,0,0,0,2,3,0,0,2.5,3.2,2.88,1.93,1.88
Barnet,Wrexham,D,0,0,0,0,0,0,0,0,2,1,0,1,7.0,4.0,1.5,1.57,2.35
Aldershot,Scunthorpe,H,2,1,0,0,0,0,0,0,2,4,0,0,1.75,3.6,4.2,1.85,1.95
Boreham Wood,Wealdstone,H,1,0,0,0,0,0,0,0,2,2,0,0,1.67,3.6,5.0,1.88,1.93
Chesterfield,Eastleigh,H,3,2,0,0,0,0,0,0,2,3,0,0,1.6,4.0,5.25,1.8,2.0
Dorking,Altrincham,H,3,2,0,0,0,0,0,0,0,1,0,0,2.3,3.6,2.88,1.62,2.25
Gateshead,Bromley,A,0,3,0,0,0,0,0,0,0,0,0,0,2.38,3.4,2.9,1.7,2.1
Halifax,Maidstone,H,3,0,0,0,0,0,0,0,2,1,0,0,1.53,4.2,6.0,1.9,1.9
Oldham,Maidenhead,H,1,0,0,0,0,0,0,0,4,1,0,0,2.1,3.2,3.75,2.0,1.8
Solihull,Yeovil,D,2,2,0,0,0,0,0,0,2,0,0,0,1.75,3.5,5.0,1.9,1.9
Southend,Dag and Red,H,2,0,0,0,0,0,0,0,1,4,0,0,1.75,3.6,4.75,2.0,1.8
Torquay,York,H,3,2,0,0,0,0,0,0,2,3,0,0,2.3,3.25,3.1,1.98,1.83
Notts County,Woking,H,3,0,0,0,0,0,0,0,0,1,0,0,1.5,4.0,7.0,1.8,2.0
Altrincham,Dag and Red,D,2,2,0,0,0,0,0,0,0,1,0,0,1.95,3.3,3.6,1.88,1.93
Barnet,Solihull,H,1,0,0,0,0,0,0,0,1,2,0,0,2.05,3.3,3.25,1.7,2.1
Chesterfield,Torquay,H,5,1,0,0,0,0,0,0,0,1,0,0,1.33,5.0,6.5,1.5,2.5
Gateshead,Dorking,D,0,0,0,0,0,0,0,0,2,1,0,0,1.5,4.0,6.0,1.53,2.4
Halifax,Bromley,D,1,1,0,0,0,0,0,0,1,1,0,0,2.6,3.4,2.4,2.05,1.75
Oldham,Southend,H,2,0,0,0,0,0,0,0,4,0,0,0,3.2,3.3,2.05,2.1,1.7
Wealdstone,Aldershot,A,0,1,0,0,0,0,0,0,0,1,0,0,2.88,3.4,2.2,1.8,2.0
Wrexham,Yeovil,H,3,0,0,0,0,0,0,0,0,2,0,0,1.17,6.5,12.0,1.57,2.35
Altrincham,Torquay,D,2,2,0,0,0,0,0,0,3,1,0,0,2.3,3.5,2.55,1.75,2.05
Bromley,Chesterfield,H,2,0,0,0,0,0,0,0,4,2,0,0,3.0,3.3,2.05,1.82,1.98
Dag and Red,Halifax,D,0,0,0,0,0,0,0,0,2,2,0,0,2.55,3.3,2.3,2.0,1.8
Eastleigh,Solihull,D,0,0,0,0,0,0,0,0,0,1,1,0,1.83,3.6,3.5,1.88,1.93
Maidenhead,Barnet,D,1,1,0,0,0,0,0,0,1,1,0,0,2.9,3.4,2.05,1.9,1.9
Maidstone,Notts County,A,2,5,0,0,0,0,0,0,2,2,0,0,10.0,6.0,1.2,1.36,3.1
Scunthorpe,Southend,A,1,3,0,0,0,0,0,0,4,1,0,0,3.8,3.8,1.7,2.05,1.75
