HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Forfar,Arbroath,H,2,1,12,12,5,5,3,8,1,4,0,0,3.6,3.8,1.9,1.77,1.99,11,3,6,4,3.0,1.0,1.4,1.6,0.3333333333333333,0.0,2.0,0.3333333333333333,1.0,0.0,2.0,0.3333333333333333,2.2,0.6,1.2,1.0,1.2,1.6,0.8,1.2,2.0,0.0,3.0,0.0
Montrose,Stranraer,H,3,1,8,8,4,3,4,4,0,0,0,0,2.05,3.5,3.5,1.82,1.94,10,7,6,7,1.8,0.8,0.6,1.4,1.6666666666666667,0.0,1.6666666666666667,0.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,2.0,1.4,1.6,0.8,0.6,1.6,1.4,1.2,1.0,0.0,1.0,0.0
Brechin,Montrose,A,0,3,6,9,3,5,2,3,4,1,1,0,2.9,3.6,2.25,2.01,1.75,5,8,4,8,1.0,2.0,2.4,0.8,1.0,0.0,1.0,0.0,1.0,0.0,1.6666666666666667,0.0,1.0,1.6,1.2,1.6,2.6,1.2,1.6,0.8,1.0,0.0,0.0,0.0
Dumbarton,Airdrie Utd,D,3,3,16,10,7,5,6,1,1,3,0,0,2.15,3.6,3.1,1.67,2.12,8,8,5,7,1.0,2.0,1.6,0.6,1.3333333333333333,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,2.0,0.0,1.6,1.6,2.0,2.6,1.0,0.8,1.4,1.0,0.0,0.0,0.0,0.0
Airdrie Utd,East Fife,D,0,0,5,15,2,1,3,8,1,2,0,0,2.4,3.5,2.8,1.77,1.98,5,4,7,8,1.6,0.8,1.0,1.4,1.3333333333333333,0.0,2.0,0.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.8,1.8,1.6,1.2,1.4,1.6,1.4,3.0,0.0,3.0,0.0
Arbroath,Montrose,H,1,0,12,3,4,0,4,5,1,4,0,0,1.72,3.75,4.5,1.76,1.99,6,8,5,7,1.4,1.0,2.4,0.8,1.0,0.0,2.6666666666666665,0.3333333333333333,1.0,0.0,1.3333333333333333,0.0,1.2,1.6,1.0,0.6,2.6,1.2,1.4,1.0,4.0,0.0,1.0,0.0
Dumbarton,Brechin,H,2,1,14,9,4,3,8,4,1,0,0,0,1.83,3.6,4.2,1.72,2.04,9,8,8,6,1.2,2.0,0.4,2.0,1.3333333333333333,0.0,1.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,1.0,0.0,1.8,1.6,2.0,2.6,0.6,2.0,1.2,1.6,1.0,0.0,4.0,1.0
Stenhousemuir,Raith Rvs,D,1,1,16,10,6,5,7,4,0,2,0,0,4.33,3.6,1.8,1.74,2.02,4,6,8,9,1.4,1.6,2.0,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.0,0.3333333333333333,0.0,1.6666666666666667,0.0,0.8,1.2,1.0,1.2,2.0,0.8,1.8,1.6,0.0,0.0,2.0,0.0
Stranraer,Forfar,H,2,1,6,9,3,2,3,2,0,1,0,0,3.1,3.5,2.2,1.77,1.97,3,8,5,6,0.6,1.4,3.0,1.0,2.6666666666666665,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.0,0.3333333333333333,0.6,1.6,1.6,1.2,2.2,0.6,1.2,1.0,0.0,0.0,1.0,0.0
Airdrie Utd,Stenhousemuir,A,0,1,10,7,5,3,6,4,2,1,0,0,2.05,3.6,3.4,1.87,1.87,4,3,6,5,1.6,0.8,1.6,1.6,1.3333333333333333,0.0,2.0,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,0.8,0.6,1.8,1.6,0.8,0.6,1.0,1.2,1.0,0.0,0.0,0.0
Brechin,Arbroath,D,1,1,5,10,1,2,0,6,3,1,0,0,5.75,4.2,1.53,1.75,2.0,3,10,3,5,0.4,2.0,2.0,1.0,2.3333333333333335,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,2.6666666666666665,0.3333333333333333,0.6,2.0,0.6,1.4,1.4,1.2,1.0,0.6,0.0,0.0,1.0,0.0
East Fife,Montrose,A,0,2,8,4,3,4,5,6,1,1,0,0,2.4,3.4,2.8,1.9,1.84,6,7,4,7,1.0,1.0,2.4,0.6,1.3333333333333333,0.0,2.3333333333333335,0.0,1.0,0.0,1.6666666666666667,0.0,1.2,1.4,1.6,1.0,2.6,1.2,1.4,0.8,2.0,0.0,4.0,0.0
