HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Groningen,Utrecht,H,2,1,5,30,3,13,0,13,2,3,0,0,2.8,3.25,2.5,1.62,2.24,3,3,3,0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
PSV Eindhoven,Roda,H,2,0,23,6,9,2,5,4,0,1,0,0,1.08,10.0,23.0,1.29,3.5,3,2,2,4,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0
VVV Venlo,Ajax,A,0,2,11,22,3,7,3,8,2,1,0,0,6.5,4.5,1.44,1.47,2.6,3,0,1,2,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
Ajax,Zwolle,H,3,0,21,11,8,3,5,4,2,1,0,0,1.22,6.5,11.0,1.36,3.01,3,1,1,1,3.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,1.5,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
Excelsior,Vitesse,A,0,3,7,12,1,4,5,5,2,1,0,0,3.4,3.2,2.2,1.75,2.04,0,1,3,1,0.0,2.0,1.5,3.0,1.0,0.0,2.5,0.5,0.5,0.0,2.0,0.0,0.0,1.0,1.5,2.0,2.5,1.5,1.0,3.0,2.0,1.0,1.0,0.0
Heracles,Feyenoord,A,2,4,12,19,6,10,3,6,3,2,0,0,6.5,4.5,1.44,1.49,2.52,4,3,1,0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.5,1.0,1.0,3.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0
Willem II,Den Haag,A,1,2,7,12,3,5,2,2,1,1,0,0,2.3,3.4,3.0,1.95,1.84,1,2,0,2,0.0,0.0,0.0,0.0,3.0,0.0,1.5,0.0,1.5,0.0,3.0,1.0,1.0,2.0,3.5,0.0,0.5,2.5,2.0,0.0,1.0,0.0,1.0,0.0
AZ Alkmaar,NAC Breda,H,2,1,16,12,6,3,7,5,1,1,0,0,1.3,5.0,10.0,1.43,2.72,2,0,1,4,3.0,1.5,0.5,0.0,2.0,0.0,3.0,0.0,3.5,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.5,3.0,4.0,1.0,3.0,0.0,4.0,0.0
Groningen,VVV Venlo,D,1,1,12,18,6,6,5,6,2,2,0,0,2.0,3.5,3.6,1.75,2.05,5,4,2,1,2.0,0.0,1.5,3.0,1.5,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.5,2.0,3.0,1.0,1.5,1.0,1.0,2.0,2.0,0.0,2.0,0.0
Heerenveen,PSV Eindhoven,H,2,0,19,7,3,3,8,4,0,3,0,1,5.25,4.33,1.55,1.46,2.62,1,1,4,1,1.0,2.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.5,2.5,1.0,1.0,4.0,2.0,0.0,0.0,0.0
Sparta Rotterdam,Twente,H,1,0,10,12,1,1,5,9,2,2,0,1,2.25,3.5,3.0,1.68,2.13,1,1,1,4,1.0,0.5,0.0,0.0,4.0,0.0,1.5,0.5,2.0,0.0,3.5,0.0,1.0,1.0,2.5,1.0,1.0,2.0,2.0,0.5,2.0,0.0,3.0,0.0
Utrecht,Roda,H,2,0,27,3,10,1,9,0,0,0,0,0,1.36,4.75,8.5,1.67,2.15,2,0,2,6,3.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0
Sparta Rotterdam,AZ Alkmaar,A,0,2,15,15,7,5,8,8,1,0,0,0,4.33,3.75,1.75,1.62,2.26,2,1,4,4,2.0,0.5,3.0,1.5,3.0,0.0,1.5,0.5,1.5,0.0,3.0,0.0,1.0,0.5,2.5,1.0,2.0,0.5,2.0,2.0,2.0,0.0,1.0,0.0
Excelsior,Heerenveen,A,1,2,12,16,5,5,5,3,0,0,0,0,3.3,3.6,2.05,1.65,2.17,0,4,5,4,0.0,2.0,2.0,2.0,1.5,0.0,2.5,0.5,1.5,0.0,2.0,0.0,0.0,2.0,1.5,2.0,1.5,0.5,2.0,2.5,2.0,0.0,0.0,0.0
NAC Breda,Groningen,H,2,1,12,8,7,4,1,1,3,3,0,0,3.2,3.25,2.25,1.65,2.18,3,6,1,3,0.5,0.0,1.6666666666666667,0.0,3.5,0.0,1.0,0.0,1.6666666666666667,0.0,3.0,0.0,1.5,3.0,3.0,1.0,2.0,1.6666666666666667,3.0,1.0,1.0,0.0,2.0,0.0
Roda,Willem II,A,1,3,12,11,4,6,5,3,2,2,0,0,2.2,3.4,3.2,1.93,1.85,1,3,0,7,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,2.0,0.0,1.5,0.0,1.0,3.0,2.6666666666666665,0.6666666666666666,1.0,2.0,3.5,0.0,0.0,0.0,1.0,0.0
Zwolle,Heracles,H,2,1,21,7,7,4,8,4,5,3,0,0,1.8,3.8,4.0,1.53,1.56,6,2,1,1,3.0,0.5,1.3333333333333333,1.0,1.0,0.0,2.0,0.0,1.6666666666666667,0.0,0.0,0.0,3.0,1.0,2.0,0.5,2.0,2.3333333333333335,1.0,1.0,1.0,0.0,3.0,0.0
Den Haag,Ajax,D,1,1,10,19,2,6,1,8,3,4,0,0,10.0,6.0,1.25,1.51,2.47,1,5,3,2,0.0,1.5,3.0,1.5,1.5,0.0,2.0,0.5,1.0,0.0,1.0,0.0,0.5,2.5,1.5,1.0,3.0,0.5,1.0,1.5,1.0,0.0,2.0,0.0
PSV Eindhoven,Feyenoord,H,1,0,18,16,5,5,5,7,2,5,0,1,2.05,3.6,3.3,1.71,2.08,5,2,5,2,3.0,1.5,3.0,3.0,0.0,0.0,2.0,0.5,1.0,0.0,2.0,0.0,2.5,1.0,1.5,2.0,3.5,0.5,1.0,2.5,3.0,1.0,2.0,0.0
Twente,Utrecht,H,4,0,12,8,8,1,5,6,1,2,0,0,3.5,3.75,1.95,1.71,2.1,1,2,4,2,0.0,0.0,3.0,1.5,2.0,0.0,3.0,0.3333333333333333,0.0,0.0,2.0,0.0,1.0,2.0,1.6666666666666667,0.3333333333333333,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0
Vitesse,VVV Venlo,D,1,1,20,5,6,3,9,3,5,1,0,0,1.62,4.0,5.0,1.61,2.25,5,3,3,2,1.5,3.0,1.5,2.0,0.5,0.0,1.5,0.0,1.0,0.0,2.0,0.0,2.5,1.5,0.5,3.0,1.5,1.0,1.0,1.5,1.0,0.0,2.0,0.0
Den Haag,Sparta Rotterdam,H,1,0,16,10,5,5,6,4,2,1,0,0,2.15,3.5,3.2,1.81,1.96,2,6,2,5,0.3333333333333333,1.5,1.3333333333333333,0.5,2.0,0.0,2.0,0.5,2.3333333333333335,0.0,1.5,0.5,0.6666666666666666,2.0,1.5,1.0,0.6666666666666666,1.0,2.5,1.0,3.0,0.0,1.0,0.0
Feyenoord,NAC Breda,A,0,2,20,6,5,5,13,1,0,2,0,0,1.17,7.5,13.0,1.37,2.93,7,1,2,6,3.0,2.0,1.3333333333333333,0.0,1.0,0.0,3.0,0.3333333333333333,3.3333333333333335,0.0,1.0,0.0,3.5,0.5,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,3.0,1.0,5.0,1.0,3.0,0.0
Heracles,Roda,H,2,1,23,7,5,3,15,1,1,2,0,0,1.62,4.0,5.0,1.58,2.3,6,7,2,8,1.3333333333333333,0.5,0.0,0.0,1.6666666666666667,0.0,1.5,0.0,1.5,0.0,0.6666666666666666,0.0,2.0,2.3333333333333335,1.5,1.0,1.0,3.0,2.6666666666666665,0.6666666666666666,3.0,0.0,2.0,0.0
Willem II,Heerenveen,A,1,2,12,11,4,5,5,4,0,2,0,0,3.5,3.4,2.05,1.73,2.06,2,4,7,5,0.0,1.0,2.0,2.3333333333333335,2.0,0.0,1.6666666666666667,0.0,1.5,0.0,1.3333333333333333,0.0,1.0,2.0,2.6666666666666665,1.0,1.5,0.5,1.6666666666666667,2.3333333333333335,2.0,0.0,0.0,0.0
Ajax,Vitesse,A,1,2,18,8,5,4,11,4,2,3,0,0,1.25,5.5,12.0,1.45,2.64,6,1,6,1,3.0,1.3333333333333333,1.3333333333333333,3.0,1.0,0.0,2.0,0.0,2.0,0.0,1.5,0.0,3.0,0.5,1.0,1.3333333333333333,2.0,1.3333333333333333,0.5,3.0,4.0,0.0,5.0,0.0
AZ Alkmaar,Excelsior,A,0,2,20,13,6,6,26,4,1,0,0,0,1.3,5.0,10.0,1.42,2.74,4,1,4,3,3.0,2.0,0.0,2.0,1.5,0.0,2.0,0.0,1.0,0.0,2.5,0.5,2.0,0.5,1.3333333333333333,2.0,0.3333333333333333,2.0,1.5,2.0,0.0,0.0,0.0,0.0
Groningen,Twente,H,1,0,13,16,3,5,8,4,2,3,0,0,2.0,3.6,3.5,1.61,2.25,6,5,1,5,1.6666666666666667,0.0,1.5,0.0,1.6666666666666667,0.0,3.0,0.0,1.5,0.0,3.0,0.3333333333333333,2.0,1.6666666666666667,2.5,1.0,2.5,1.0,1.6666666666666667,0.3333333333333333,3.0,0.0,1.0,0.0
Utrecht,PSV Eindhoven,A,1,7,15,12,4,9,5,3,2,2,1,0,3.4,3.75,2.0,1.61,2.25,4,0,4,3,3.0,1.0,3.0,1.5,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,2.0,0.5,2.0,0.0,2.0,1.3333333333333333,2.0,0.6666666666666666,1.5,2.0,2.0,0.0,2.0,0.0
VVV Venlo,Zwolle,D,1,1,12,13,5,2,4,4,2,1,0,0,2.3,3.4,3.0,1.72,2.08,3,2,1,4,1.5,1.6666666666666667,3.0,0.5,1.0,0.0,1.6666666666666667,0.0,2.3333333333333335,0.0,2.0,0.0,1.5,1.0,1.0,1.3333333333333333,2.6666666666666665,1.0,2.0,0.5,1.0,0.0,5.0,0.0
