HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Sheffield Weds,Morecambe,H,3,0,17,6,5,2,3,1,1,2,0,0,1.25,6.5,10.0,1.65,2.2
Accrington,Shrewsbury,H,1,0,6,12,1,2,1,7,3,3,0,0,3.1,3.3,2.3,2.3,1.6
Bristol Rvs,Burton,A,1,2,10,18,2,10,8,5,0,3,0,0,2.2,3.4,3.4,1.88,1.98
Cambridge,Oxford,H,1,0,7,10,3,3,6,8,3,1,0,0,3.25,3.5,2.15,2.05,1.75
Cheltenham,Barnsley,A,0,4,8,9,1,5,5,5,0,0,0,0,3.4,3.3,2.2,2.1,1.7
Derby,Charlton,H,2,0,20,8,8,2,9,2,1,3,0,0,1.57,4.0,6.0,1.88,1.98
Ipswich,Forest Green,H,4,0,25,4,12,0,10,3,0,2,0,0,1.29,6.0,9.0,1.62,2.25
Lincoln,Portsmouth,D,0,0,15,14,2,5,9,4,2,4,0,0,2.8,3.25,2.6,2.1,1.7
Morecambe,Peterboro,A,0,3,12,12,1,6,8,6,1,1,0,0,4.75,4.0,1.7,1.73,2.08
Plymouth,Fleetwood Town,D,0,0,17,7,2,0,5,4,1,6,0,0,1.6,4.2,5.5,1.9,1.95
Port Vale,Exeter,H,1,0,13,6,5,0,5,3,3,1,0,1,2.38,3.25,3.1,2.1,1.7
Sheffield Weds,Milton Keynes Dons,H,5,2,22,6,8,2,10,2,0,1,0,0,1.45,4.5,7.5,1.95,1.9
Wycombe,Bolton,H,1,0,19,16,6,3,7,7,2,2,0,0,3.0,3.4,2.38,1.95,1.9
Fleetwood Town,Cambridge,H,1,0,9,10,1,3,5,4,3,1,0,0,2.2,3.3,3.4,2.15,1.67
Morecambe,Port Vale,H,1,0,9,13,2,3,2,3,1,1,0,0,3.5,3.2,2.2,2.3,1.6
Oxford,Bristol Rvs,A,0,3,14,5,2,4,6,5,2,2,0,0,1.91,3.75,3.8,1.83,2.02
Barnsley,Derby,H,4,1,10,10,5,5,6,4,3,0,0,0,3.0,3.3,2.4,2.08,1.73
Bolton,Port Vale,H,2,1,5,12,2,5,4,10,0,0,0,0,1.62,4.0,5.25,2.02,1.83
Burton,Accrington,D,0,0,11,7,2,1,6,5,1,2,0,0,1.83,4.0,4.0,1.9,1.95
Charlton,Sheffield Weds,A,0,1,7,17,3,4,1,8,1,3,0,0,3.8,3.5,1.95,1.98,1.88
Exeter,Cambridge,H,2,0,16,5,6,1,9,1,0,0,0,0,1.83,3.4,4.5,2.15,1.67
Fleetwood Town,Morecambe,H,1,0,8,8,3,1,5,7,2,3,0,0,1.75,3.6,4.75,2.02,1.83
Forest Green,Lincoln,D,1,1,9,13,5,3,2,9,3,2,0,0,2.88,3.25,2.5,2.2,1.7
Milton Keynes Dons,Ipswich,A,0,1,9,21,3,8,4,7,2,2,0,0,6.0,4.0,1.6,2.1,1.77
Peterboro,Plymouth,H,5,2,19,13,12,7,4,8,1,2,0,0,2.05,3.75,3.4,1.85,2.0
Portsmouth,Cheltenham,H,4,0,13,9,6,1,3,3,1,5,0,0,1.75,3.6,4.75,1.98,1.88
Shrewsbury,Wycombe,H,2,0,8,15,2,4,7,5,4,0,0,0,2.7,3.2,2.7,2.2,1.65
Derby,Cheltenham,H,2,0,12,5,3,0,3,2,2,3,0,0,1.33,4.75,10.0,1.75,2.05
Lincoln,Milton Keynes Dons,D,1,1,9,6,2,4,5,3,1,2,0,0,2.25,3.2,3.3,2.4,1.53
Peterboro,Charlton,D,0,0,7,15,2,2,5,8,1,2,1,0,1.65,4.0,5.25,1.73,2.08
Portsmouth,Bolton,H,3,1,17,10,5,2,6,2,2,4,0,0,2.63,3.4,2.63,2.08,1.73
Morecambe,Bolton,D,0,0,11,13,2,4,2,11,1,0,0,0,5.25,3.8,1.67,1.83,2.02
Accrington,Forest Green,H,2,1,17,6,4,3,3,3,1,3,0,1,2.25,3.3,3.25,2.15,1.67
Bristol Rvs,Barnsley,D,0,0,7,10,2,3,3,7,3,2,0,0,3.75,3.4,2.05,2.05,1.75
Cambridge,Portsmouth,A,0,1,17,5,4,3,7,3,1,1,0,0,3.6,3.5,2.0,2.0,1.85
Cheltenham,Fleetwood Town,H,1,0,18,10,4,0,5,5,1,3,0,0,2.55,3.2,2.88,2.25,1.68
Derby,Shrewsbury,D,2,2,18,6,4,5,3,3,3,2,0,0,1.65,4.0,5.25,2.08,1.73
Ipswich,Burton,H,4,0,17,14,7,2,3,8,1,4,0,0,1.33,5.0,10.0,1.65,2.2
Lincoln,Oxford,H,1,0,8,16,4,5,1,15,0,2,0,0,2.7,3.1,2.8,2.2,1.65
Plymouth,Charlton,H,2,0,19,8,6,0,14,3,0,0,0,0,1.91,3.6,4.0,1.73,2.08
Port Vale,Milton Keynes Dons,H,1,0,13,9,2,1,5,4,3,3,0,0,1.95,3.3,4.2,2.25,1.62
Sheffield Weds,Peterboro,H,1,0,12,3,3,0,7,0,3,1,0,0,1.7,4.0,4.75,1.85,1.95
Wycombe,Exeter,D,1,1,9,16,1,4,2,3,0,3,0,0,2.0,3.6,3.6,2.05,1.75
Barnsley,Portsmouth,H,3,1,18,6,7,3,4,2,1,0,0,0,1.95,3.4,4.0,2.2,1.65
Cambridge,Morecambe,D,1,1,24,10,8,4,9,1,2,0,0,0,2.0,3.4,4.0,2.4,1.53
Cheltenham,Lincoln,D,0,0,5,11,1,0,6,4,2,1,0,0,2.55,3.0,3.0,2.7,1.44
Ipswich,Accrington,H,3,0,18,5,8,3,6,3,1,1,0,1,1.2,6.5,15.0,1.57,2.35
Peterboro,Shrewsbury,H,2,1,11,8,4,2,5,7,3,3,0,0,1.73,3.75,5.0,2.08,1.73
Wycombe,Fleetwood Town,H,2,0,22,11,5,4,7,4,0,1,0,0,1.8,3.6,4.5,1.98,1.88
Plymouth,Derby,H,2,1,10,10,5,4,4,4,2,1,0,0,2.6,3.6,2.55,1.95,1.9
Barnsley,Plymouth,H,3,0,12,8,5,3,3,2,1,2,0,0,2.05,3.4,3.6,1.9,1.95
Bolton,Ipswich,A,0,2,6,18,3,6,6,8,2,5,0,0,3.6,3.4,2.1,2.05,1.8
Burton,Wycombe,H,2,1,10,21,4,4,4,5,1,2,1,0,2.88,3.4,2.45,2.0,1.8
Charlton,Accrington,D,1,1,10,16,3,8,3,7,2,3,0,0,1.7,3.6,5.25,1.93,1.93
Exeter,Lincoln,H,2,1,8,7,2,3,4,7,3,2,1,0,2.05,3.3,3.8,2.25,1.62
Fleetwood Town,Port Vale,D,1,1,12,17,5,3,2,8,1,3,0,0,2.88,3.3,2.45,2.15,1.67
Forest Green,Bristol Rvs,A,1,3,4,13,2,6,7,7,1,3,0,0,2.88,3.2,2.55,2.0,1.85
Milton Keynes Dons,Cambridge,H,1,0,12,6,2,3,6,3,0,4,0,0,2.2,3.3,3.4,2.25,1.62
Oxford,Derby,A,2,3,13,8,8,4,11,2,1,1,0,0,3.6,3.5,2.0,1.98,1.88
Peterboro,Cheltenham,A,0,3,14,10,1,6,3,3,3,2,0,0,1.55,4.33,5.75,1.8,2.0
Portsmouth,Sheffield Weds,A,0,1,12,6,2,2,9,5,2,2,0,1,4.0,3.3,2.0,2.05,1.75
Shrewsbury,Morecambe,H,3,1,21,10,8,2,8,3,3,0,0,0,1.65,3.6,6.0,2.15,1.67
Accrington,Portsmouth,A,1,3,20,10,4,7,7,4,3,2,1,1,3.5,3.2,2.25,2.35,1.57
Bristol Rvs,Wycombe,A,0,2,21,15,6,8,6,3,1,2,0,0,3.0,3.4,2.38,1.88,1.98
Burton,Peterboro,A,2,5,17,13,11,8,4,4,1,0,0,0,3.2,3.4,2.25,2.0,1.85
Morecambe,Charlton,A,1,4,11,20,2,10,5,4,1,2,0,0,3.3,3.3,2.2,2.0,1.8
Sheffield Weds,Bolton,D,1,1,13,4,7,1,4,5,1,1,0,0,1.83,3.5,4.5,2.2,1.65
Lincoln,Peterboro,A,0,3,9,8,1,4,2,1,2,2,0,0,3.1,3.5,2.25,2.02,1.83
Accrington,Milton Keynes Dons,A,0,1,10,11,2,4,9,6,3,2,0,0,2.6,3.3,2.7,2.1,1.7
Bristol Rvs,Portsmouth,A,0,2,17,7,7,3,4,3,2,2,1,0,3.0,3.5,2.3,1.95,1.9
Cambridge,Charlton,A,1,2,10,9,4,4,8,4,2,0,0,0,2.6,3.5,2.63,2.2,1.65
Cheltenham,Exeter,H,3,1,10,12,6,5,1,6,5,2,0,0,2.8,3.2,2.55,2.25,1.62
Derby,Fleetwood Town,A,0,2,15,8,2,3,3,8,2,3,0,0,1.44,4.33,7.5,1.9,1.95
Ipswich,Shrewsbury,H,2,0,22,6,4,3,5,4,1,5,0,0,1.4,4.5,8.5,1.98,1.88
Morecambe,Oxford,D,1,1,5,9,2,4,1,1,3,1,0,0,3.6,3.6,1.95,2.1,1.7
Plymouth,Forest Green,H,2,0,8,5,2,1,6,2,0,1,0,0,1.4,5.25,7.5,1.65,2.2
Port Vale,Burton,A,2,3,10,14,5,4,3,3,2,3,0,0,1.91,3.6,4.0,2.1,1.7
Wycombe,Barnsley,A,0,1,10,7,1,2,12,1,1,4,0,0,2.8,3.6,2.3,1.98,1.88
Accrington,Plymouth,A,0,2,10,12,3,6,5,4,3,0,1,0,5.0,3.8,1.67,1.83,2.02
Barnsley,Sheffield Weds,H,4,2,12,18,6,6,1,6,5,3,0,0,2.75,3.2,2.63,2.25,1.62
Charlton,Wycombe,D,1,1,10,13,5,4,7,6,5,3,0,0,2.6,3.25,2.7,2.0,1.85
Exeter,Accrington,H,5,0,18,4,11,0,4,0,1,1,0,0,1.7,3.75,5.0,1.98,1.88
Fleetwood Town,Lincoln,H,2,1,13,16,7,6,8,4,2,0,0,0,2.3,3.1,3.3,2.35,1.57
Milton Keynes Dons,Morecambe,H,1,0,15,10,6,1,3,7,1,3,0,0,1.75,3.5,5.0,2.05,1.75
Peterboro,Derby,H,2,0,9,13,6,5,3,8,3,1,0,0,2.55,3.5,2.63,1.93,1.93
Portsmouth,Port Vale,D,2,2,8,5,4,3,11,5,0,5,0,0,2.0,3.5,3.75,2.2,1.65
Forest Green,Sheffield Weds,H,1,0,6,7,2,3,2,6,1,1,0,0,8.0,4.2,1.44,2.0,1.85
Exeter,Barnsley,H,3,1,9,16,6,4,4,4,3,2,0,0,3.1,3.3,2.3,2.05,1.75
Cheltenham,Sheffield Weds,D,2,2,15,21,8,5,2,11,2,1,0,0,5.25,3.5,1.73,2.15,1.67
Barnsley,Morecambe,H,5,0,17,9,10,2,5,6,1,0,0,0,1.36,4.5,10.0,1.85,2.0
Charlton,Shrewsbury,H,6,0,17,11,11,1,5,5,2,3,0,1,2.25,3.2,3.4,2.15,1.67
Cheltenham,Burton,D,0,0,20,6,4,3,7,3,3,0,0,0,2.3,3.25,3.2,1.98,1.88
Derby,Ipswich,A,0,2,6,13,2,6,4,4,4,3,0,0,3.5,3.25,2.2,2.08,1.73
Fleetwood Town,Exeter,D,2,2,14,11,3,4,5,5,1,0,0,0,2.8,3.25,2.63,2.08,1.73
Peterboro,Oxford,D,0,0,10,3,3,1,7,1,0,1,0,0,1.8,3.75,4.5,1.85,2.0
Port Vale,Cambridge,A,0,2,11,16,4,6,2,0,3,0,0,0,1.8,3.5,4.75,2.25,1.62
Portsmouth,Forest Green,H,1,0,11,5,3,2,5,0,3,2,0,0,1.57,3.8,6.5,1.98,1.88
Sheffield Weds,Lincoln,D,1,1,21,5,5,3,6,4,0,0,0,0,1.44,4.33,8.5,1.95,1.9
Wycombe,Milton Keynes Dons,D,2,2,11,10,2,4,6,5,0,3,0,0,1.91,3.6,4.0,2.05,1.8
Accrington,Port Vale,H,3,0,17,9,3,2,5,7,1,1,0,1,3.2,3.4,2.25,2.15,1.67
Bristol Rvs,Charlton,H,1,0,10,6,3,1,5,8,0,0,0,0,2.5,3.4,2.8,1.85,2.0
Burton,Barnsley,H,2,1,7,20,2,9,2,12,6,2,0,0,3.75,3.6,1.95,1.95,1.9
Cambridge,Fleetwood Town,H,2,1,13,10,7,7,2,3,4,4,0,0,2.2,3.3,3.4,2.2,1.65
Exeter,Bolton,A,0,1,11,6,3,2,8,3,0,3,0,0,2.9,3.3,2.45,2.1,1.7
Forest Green,Derby,A,0,2,3,14,1,7,1,6,1,1,0,0,5.75,4.0,1.6,2.05,1.75
Ipswich,Wycombe,H,4,0,14,6,6,0,7,1,0,2,0,0,1.4,4.75,8.5,1.73,2.08
Lincoln,Cheltenham,H,2,0,14,14,7,3,3,5,0,1,0,0,2.4,3.2,3.1,2.4,1.53
Milton Keynes Dons,Portsmouth,D,1,1,15,5,3,2,11,2,0,4,0,1,2.6,3.4,2.63,2.2,1.65
Morecambe,Plymouth,A,1,3,6,11,3,6,8,9,2,2,0,0,5.25,4.0,1.62,1.73,2.08
Oxford,Sheffield Weds,D,1,1,14,11,7,8,5,6,2,2,0,0,3.6,3.3,2.1,2.05,1.75
Shrewsbury,Peterboro,A,0,3,4,18,3,7,2,1,2,1,0,0,3.25,3.25,2.3,2.15,1.67
Barnsley,Shrewsbury,H,2,1,14,6,7,4,9,3,2,5,0,0,1.55,3.75,7.0,2.08,1.73
Bolton,Cambridge,D,1,1,8,10,3,2,2,2,3,1,0,0,1.57,3.75,7.0,2.02,1.83
Charlton,Burton,H,3,2,13,14,7,4,3,7,1,1,1,0,1.91,3.5,4.2,1.9,1.95
Cheltenham,Ipswich,D,1,1,7,23,3,9,5,4,1,1,0,0,7.5,3.8,1.53,1.9,1.95
Derby,Milton Keynes Dons,D,1,1,28,3,7,2,10,2,2,2,0,0,1.67,3.75,5.5,2.05,1.8
Fleetwood Town,Bristol Rvs,A,1,2,9,13,1,6,5,5,3,1,0,0,2.2,3.25,3.5,1.93,1.93
Peterboro,Exeter,H,3,1,15,14,3,1,9,2,1,2,0,0,1.8,3.5,4.75,1.9,1.95
Plymouth,Lincoln,A,0,2,14,17,2,5,8,6,1,3,0,0,1.7,3.75,5.25,1.9,1.95
Port Vale,Oxford,D,0,0,11,10,5,4,13,7,5,2,1,0,2.63,3.2,2.75,2.1,1.7
Portsmouth,Morecambe,D,0,0,15,10,5,3,4,7,2,2,0,0,1.4,4.33,8.5,1.83,2.02
Sheffield Weds,Accrington,H,3,0,17,11,6,2,7,2,0,2,0,0,1.25,5.5,13.0,1.73,2.08
Wycombe,Forest Green,H,2,0,5,3,2,2,8,3,0,2,0,0,1.53,4.0,6.5,1.8,2.0
Exeter,Plymouth,A,0,1,9,9,2,2,4,7,2,3,0,0,2.8,3.5,2.38,1.85,2.0
Cambridge,Peterboro,H,2,0,12,9,4,2,5,3,1,2,0,0,3.75,3.5,2.0,2.08,1.73
Accrington,Fleetwood Town,A,2,5,15,2,3,6,5,6,2,4,1,0,2.6,3.3,2.75,2.1,1.7
Bristol Rvs,Derby,D,1,1,15,10,2,5,7,5,0,6,0,0,4.33,3.6,1.83,1.95,1.9
Burton,Sheffield Weds,H,3,2,7,16,3,3,2,7,1,1,0,0,5.5,4.0,1.62,1.85,2.0
Forest Green,Barnsley,A,1,5,9,14,2,8,5,5,0,1,0,0,7.5,4.0,1.5,2.02,1.83
Ipswich,Charlton,H,6,0,26,5,7,2,6,0,1,2,0,1,1.3,6.0,8.0,1.67,2.15
Lincoln,Port Vale,H,3,2,10,12,4,4,4,3,5,4,1,2,2.55,3.3,2.8,2.25,1.62
Milton Keynes Dons,Cheltenham,D,2,2,14,13,5,5,6,4,1,2,0,0,2.05,3.2,4.0,2.3,1.6
Morecambe,Wycombe,H,1,0,10,20,2,4,4,11,3,2,0,0,4.2,3.5,1.91,1.98,1.88
Oxford,Bolton,A,0,1,24,4,7,2,7,0,2,5,0,0,2.75,3.2,2.7,2.08,1.73
Shrewsbury,Portsmouth,D,1,1,9,13,4,2,3,6,3,3,1,0,3.1,3.2,2.45,2.25,1.62
Accrington,Peterboro,A,1,2,15,12,7,6,2,5,1,3,0,0,4.75,3.8,1.73,1.88,1.98
Bristol Rvs,Sheffield Weds,A,1,2,7,9,4,3,6,4,0,3,0,0,4.75,3.8,1.73,1.9,1.95
Burton,Bolton,D,1,1,14,22,8,7,3,8,1,1,0,0,3.4,3.5,2.1,2.05,1.8
Cambridge,Wycombe,A,1,2,14,13,8,7,6,7,0,1,0,0,2.6,3.25,2.8,2.2,1.65
Exeter,Derby,A,1,2,13,15,4,5,9,3,0,1,0,0,3.4,3.3,2.2,2.05,1.8
Forest Green,Fleetwood Town,D,0,0,3,15,1,4,4,3,1,3,0,0,3.3,3.3,2.2,2.25,1.62
Ipswich,Port Vale,H,2,1,16,6,2,2,10,3,1,3,0,0,1.18,7.0,15.0,1.65,2.2
Lincoln,Barnsley,D,0,0,9,15,1,1,4,3,0,3,0,0,4.33,3.4,1.91,2.15,1.67
Milton Keynes Dons,Charlton,A,0,1,11,10,2,3,12,7,0,3,0,0,2.4,3.3,3.0,2.02,1.83
Oxford,Portsmouth,D,1,1,21,6,4,4,10,4,1,6,0,0,2.2,3.3,3.4,2.02,1.83
Shrewsbury,Plymouth,A,1,2,5,14,3,5,2,8,1,3,0,0,4.2,3.5,1.91,2.05,1.75
Barnsley,Oxford,H,2,0,12,6,6,3,3,4,1,4,0,0,1.62,3.8,5.75,1.98,1.88
Bolton,Shrewsbury,H,1,0,14,6,6,0,9,2,1,2,0,0,1.53,4.0,7.5,2.08,1.73
Charlton,Morecambe,A,2,3,19,12,6,4,8,1,1,0,0,0,1.7,3.8,4.75,1.82,2.02
Cheltenham,Forest Green,H,3,1,13,6,7,3,4,1,4,2,0,0,1.7,3.6,5.25,2.2,1.65
Derby,Burton,H,1,0,23,6,10,2,8,5,1,1,0,0,1.5,4.2,7.0,1.7,2.1
Fleetwood Town,Milton Keynes Dons,H,1,0,19,17,5,3,6,6,2,4,0,0,2.38,3.4,3.0,2.15,1.67
Peterboro,Ipswich,A,0,3,11,15,4,7,3,6,1,3,0,0,4.0,3.6,1.91,2.0,1.85
Plymouth,Cambridge,H,3,1,13,8,4,4,5,4,1,3,0,0,1.67,3.8,5.25,1.9,1.95
Port Vale,Bristol Rvs,H,2,0,11,9,5,0,5,6,2,2,0,0,2.2,3.4,3.25,2.0,1.85
Portsmouth,Accrington,H,1,0,12,18,2,6,5,7,0,2,0,0,1.65,3.75,5.5,1.98,1.88
Sheffield Weds,Exeter,H,2,1,17,7,4,3,4,1,3,1,0,0,1.36,4.75,9.0,1.9,1.95
Wycombe,Lincoln,A,0,2,15,14,6,4,7,3,0,3,0,0,1.7,3.6,5.25,2.0,1.85
Barnsley,Ipswich,A,0,3,10,10,3,5,2,3,3,3,0,0,3.8,3.5,2.0,2.02,1.82
Bolton,Accrington,A,0,1,11,12,6,2,10,4,0,0,0,0,1.5,4.5,6.5,1.73,2.08
Lincoln,Burton,A,0,1,13,10,1,3,3,4,0,0,0,0,2.0,3.4,3.8,2.02,1.82
Oxford,Cheltenham,H,4,0,13,10,7,4,4,2,0,3,0,0,1.6,3.8,6.5,1.98,1.88
Plymouth,Bristol Rvs,H,2,0,25,3,7,1,10,2,1,1,0,1,1.44,4.5,7.0,1.65,2.2
Accrington,Cambridge,A,1,2,15,15,6,6,6,4,2,2,0,0,2.6,3.4,2.7,2.05,1.75
Bolton,Fleetwood Town,H,2,0,11,14,3,5,8,4,2,3,0,1,1.57,4.33,5.5,1.93,1.93
Charlton,Port Vale,H,3,2,10,12,4,4,4,8,4,1,0,0,2.25,3.3,3.3,2.05,1.75
Derby,Portsmouth,D,1,1,15,8,5,6,10,3,0,2,0,0,1.53,4.2,6.5,1.88,1.98
Forest Green,Oxford,A,0,3,2,15,1,6,1,5,0,0,0,0,6.0,4.0,1.57,1.98,1.88
Ipswich,Exeter,H,6,0,14,5,6,1,4,2,2,1,0,0,1.18,6.5,17.0,1.6,2.3
Milton Keynes Dons,Barnsley,D,4,4,17,17,8,9,7,3,2,2,0,0,2.75,3.3,2.63,2.02,1.82
Morecambe,Lincoln,H,3,2,11,12,5,5,3,6,3,3,0,0,2.3,3.5,3.0,2.08,1.73
Peterboro,Bristol Rvs,D,0,0,23,6,5,2,12,2,3,5,0,0,1.4,4.75,7.5,1.6,2.3
Plymouth,Burton,H,1,0,22,7,4,1,6,4,0,3,0,0,1.4,4.5,8.0,1.62,2.25
Shrewsbury,Sheffield Weds,A,0,3,13,20,3,6,5,6,3,2,0,0,6.5,4.0,1.53,2.02,1.82
Wycombe,Cheltenham,A,0,3,14,18,2,7,8,1,1,3,0,0,1.73,3.8,4.75,1.8,2.05
Shrewsbury,Bristol Rvs,H,2,1,6,21,2,4,3,7,4,2,0,0,2.3,3.4,3.0,2.05,1.75
Burton,Cambridge,H,1,0,9,10,2,1,4,8,2,1,0,0,3.2,3.4,2.25,2.1,1.7
Barnsley,Peterboro,A,0,2,14,10,2,5,10,3,0,1,0,0,2.6,3.8,2.4,1.65,2.2
Bristol Rvs,Bolton,A,2,3,12,14,6,5,5,8,1,3,0,0,2.9,3.6,2.3,1.8,2.0
Burton,Milton Keynes Dons,D,0,0,5,31,2,6,3,12,1,1,0,0,3.6,3.5,2.05,1.88,1.98
Cambridge,Forest Green,H,2,0,12,5,3,0,7,2,0,2,0,0,1.44,4.33,7.5,1.75,2.05
Cheltenham,Charlton,D,2,2,20,16,7,6,5,3,0,0,0,0,2.45,3.75,2.6,1.67,2.15
Exeter,Morecambe,H,3,2,15,14,3,6,7,1,4,3,0,0,2.45,3.6,2.7,1.67,2.15
Fleetwood Town,Ipswich,D,2,2,8,21,4,2,4,8,0,3,0,1,7.0,5.0,1.4,1.67,2.15
Lincoln,Shrewsbury,H,1,0,13,13,4,3,1,4,2,1,0,1,2.05,3.6,3.4,1.85,2.0
Oxford,Accrington,A,1,2,25,9,6,4,8,3,1,2,0,0,1.6,4.2,5.25,1.67,2.15
Port Vale,Plymouth,A,1,3,9,11,2,4,4,1,0,1,0,0,4.33,4.0,1.75,1.8,2.05
Portsmouth,Wycombe,D,2,2,21,8,9,5,10,1,1,1,0,0,2.05,3.6,3.4,1.82,2.02
Sheffield Weds,Derby,H,1,0,18,10,4,6,2,6,3,2,0,1,2.55,3.5,2.6,1.95,1.9
Barnsley,Port Vale,H,7,0,12,13,8,4,3,6,6,2,0,0,1.75,3.75,4.75,2.05,1.75
Blackpool,Burton,H,2,0,15,9,4,3,7,4,4,1,0,0,1.55,4.2,5.75,1.67,2.15
Bolton,Lincoln,H,3,0,16,6,4,0,10,1,3,3,0,0,1.75,3.6,5.0,2.2,1.65
Cambridge,Oxford,H,2,0,10,10,6,3,2,10,4,1,0,0,3.0,3.4,2.38,2.1,1.7
Carlisle,Fleetwood Town,D,1,1,15,13,6,5,5,2,2,3,0,0,2.2,3.4,3.25,2.08,1.73
Charlton,Leyton Orient,H,1,0,13,8,5,3,2,3,3,2,0,0,2.2,3.4,3.3,2.0,1.85
Derby,Wigan,A,1,2,21,7,5,3,11,4,2,2,0,0,1.67,3.8,5.5,1.95,1.9
Northampton,Stevenage,A,0,1,8,14,0,5,7,4,2,3,0,0,2.6,3.3,2.7,2.35,1.57
Portsmouth,Bristol Rvs,D,1,1,21,10,5,6,11,3,4,3,0,0,1.91,3.6,4.0,1.93,1.93
Reading,Peterboro,A,0,1,15,13,4,6,6,6,6,4,0,0,3.0,3.6,2.3,1.98,1.88
Shrewsbury,Cheltenham,H,1,0,12,16,3,4,5,4,3,2,0,0,2.3,3.4,3.1,2.15,1.67
Wycombe,Exeter,A,0,3,10,11,1,7,4,5,2,2,0,0,1.91,3.6,4.0,1.88,1.98
Bristol Rvs,Barnsley,D,1,1,15,9,4,3,7,2,0,3,0,0,3.3,3.4,2.2,1.95,1.9
Burton,Derby,A,0,3,14,8,2,5,6,2,1,3,0,0,4.33,3.6,1.85,1.93,1.93
Cheltenham,Bolton,A,0,3,5,16,2,7,3,9,2,1,0,0,4.0,3.4,1.95,2.05,1.75
Exeter,Blackpool,D,0,0,11,4,1,3,6,7,2,1,0,0,2.88,3.3,2.5,1.93,1.93
Fleetwood Town,Cambridge,A,0,2,13,16,2,7,9,6,3,3,0,0,2.2,3.3,3.4,2.08,1.73
Leyton Orient,Portsmouth,A,0,4,11,10,3,4,3,3,2,2,0,0,2.88,3.3,2.5,1.95,1.9
Lincoln,Wycombe,H,3,0,14,7,8,4,3,6,2,2,0,0,2.5,3.3,2.88,2.1,1.7
Oxford,Carlisle,H,1,0,14,8,3,0,5,4,0,4,0,0,1.8,3.6,4.5,1.9,1.95
Peterboro,Charlton,H,1,0,14,12,3,2,7,5,5,5,0,0,1.91,3.8,3.8,1.85,2.0
Port Vale,Reading,H,1,0,17,9,3,1,5,2,0,2,0,0,2.63,3.3,2.7,1.9,1.95
Stevenage,Shrewsbury,H,2,0,14,2,6,1,13,3,0,3,0,0,2.1,3.4,3.5,2.05,1.8
Wigan,Northampton,H,2,1,24,17,5,3,8,5,4,4,0,0,2.0,3.5,3.75,1.75,2.05
Barnsley,Peterboro,A,1,3,13,18,7,9,10,5,0,1,0,0,2.25,3.3,3.25,1.93,1.93
Blackpool,Port Vale,D,0,0,14,8,4,1,4,2,1,1,0,0,1.83,3.5,4.75,1.98,1.88
Bolton,Fleetwood Town,H,3,1,8,10,5,7,5,12,2,4,1,0,1.6,4.0,5.75,1.85,2.0
Cambridge,Stevenage,A,1,2,11,11,3,6,6,3,0,3,0,0,2.63,3.3,2.7,2.05,1.8
Carlisle,Wigan,D,1,1,11,14,2,4,3,5,4,2,0,0,2.75,3.2,2.7,2.08,1.73
Charlton,Bristol Rvs,A,1,2,18,14,5,7,7,5,1,2,0,0,2.25,3.4,3.2,1.75,2.05
Derby,Oxford,A,1,2,11,14,4,4,15,4,5,2,0,0,1.91,3.6,4.0,2.05,1.75
Northampton,Lincoln,D,2,2,19,6,9,3,3,1,1,0,0,0,2.75,3.2,2.6,2.15,1.67
Shrewsbury,Burton,H,2,1,9,12,3,4,4,3,1,4,0,0,2.3,3.25,3.2,1.98,1.88
Wycombe,Leyton Orient,H,3,2,15,15,6,6,3,7,1,3,0,1,2.1,3.4,3.5,2.05,1.8
Portsmouth,Exeter,H,1,0,13,9,7,5,8,6,5,1,0,0,1.91,3.6,4.0,1.9,1.95
Reading,Cheltenham,H,1,0,11,10,4,3,7,7,2,2,0,0,1.75,3.5,5.0,2.0,1.85
Bolton,Wigan,A,0,4,20,11,4,5,4,2,2,3,0,0,1.75,3.8,4.5,1.93,1.93
Barnsley,Oxford,A,1,3,14,14,6,8,9,8,3,2,0,0,2.1,3.4,3.5,1.98,1.88
Blackpool,Leyton Orient,D,0,0,15,9,5,2,8,1,0,4,0,0,1.62,4.2,5.0,1.75,2.05
Cambridge,Bristol Rvs,H,2,0,12,7,4,5,6,4,1,3,0,0,2.8,3.4,2.5,2.0,1.85
Carlisle,Exeter,A,0,2,13,11,6,3,11,3,0,1,0,0,2.63,3.3,2.7,2.08,1.73
Charlton,Port Vale,A,2,3,17,15,7,5,9,4,4,3,0,0,1.95,3.6,3.8,1.93,1.93
Derby,Fleetwood Town,H,1,0,14,8,3,2,7,9,3,3,0,0,1.55,4.33,5.75,1.85,2.0
Northampton,Peterboro,H,1,0,9,17,2,1,4,5,1,2,0,0,3.6,3.3,2.1,1.88,1.98
Portsmouth,Cheltenham,D,0,0,15,12,5,1,5,5,0,3,0,0,1.5,4.0,7.5,1.85,2.0
Reading,Stevenage,H,2,0,20,6,7,4,7,0,0,3,0,1,2.55,3.25,2.8,2.1,1.7
Shrewsbury,Lincoln,A,0,1,11,7,2,3,6,1,2,4,0,0,2.6,3.2,2.8,2.25,1.62
Wycombe,Burton,D,0,0,14,7,8,3,6,2,2,2,0,0,1.91,3.5,4.2,1.88,1.98
