HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Sassuolo,Bologna,D,1.9,3.25,4.5,2.18,1.67,2,2,10,9,0,6,1.8,1.0,1.4,0.2
Spal,Frosinone,A,1.8,3.75,4.5,2.14,1.69,0,3,7,5,2,12,1.8,1.2,0.4,0.0
Lazio,Inter,A,2.4,3.4,3.0,1.78,2.01,0,3,9,6,9,4,1.8,1.8,2.0,2.4
Milan,Genoa,H,1.44,4.5,7.5,1.73,2.1,2,1,15,7,7,12,2.6,1.0,2.0,0.8
Napoli,Empoli,H,1.2,7.0,15.0,1.49,2.56,5,1,10,3,5,9,2.6,1.8,0.8,0.4
Fiorentina,Roma,D,2.7,3.4,2.6,1.71,2.11,1,1,13,2,5,5,2.6,0.4,1.6,1.4
Inter,Genoa,H,1.36,5.0,9.0,1.66,2.21,5,0,7,4,8,13,2.0,2.4,2.0,0.8
Juventus,Cagliari,H,1.16,7.5,17.0,1.51,2.51,3,1,10,3,2,7,2.6,3.0,1.8,0.8
Bologna,Atalanta,A,5.0,3.7,1.72,1.9,1.88,1,2,6,7,10,10,1.4,0.4,1.4,1.0
Chievo,Sassuolo,A,3.6,3.4,2.1,2.02,1.78,0,2,3,11,5,6,0.2,0.2,2.0,1.0
Lazio,Spal,H,1.33,5.25,10.0,1.63,2.26,4,1,7,6,4,6,1.8,1.8,1.2,1.2
Parma,Frosinone,D,1.95,3.5,4.0,1.96,1.83,0,0,6,6,5,12,1.4,1.2,0.4,0.6
Sampdoria,Torino,A,2.7,3.2,2.7,2.06,1.75,1,4,6,3,6,5,1.6,1.4,1.4,1.4
Udinese,Milan,A,4.2,3.5,1.9,1.95,1.84,0,1,3,8,8,7,0.8,1.0,2.6,1.0
Frosinone,Fiorentina,D,5.25,3.6,1.7,1.98,1.83,1,1,4,12,3,6,0.4,0.8,2.2,0.4
Genoa,Napoli,A,7.0,4.5,1.44,1.7,2.14,1,2,8,6,9,8,2.0,0.8,2.6,1.8
Spal,Cagliari,D,2.45,3.1,3.1,2.25,1.64,2,2,4,7,3,8,1.2,0.6,1.8,0.8
Torino,Parma,A,1.44,4.2,8.5,1.88,1.91,1,2,6,7,4,8,1.4,1.8,1.4,1.2
Atalanta,Inter,H,2.75,3.3,2.6,1.86,1.93,4,1,7,2,9,2,1.4,1.4,2.4,2.4
Chievo,Bologna,D,2.9,3.2,2.6,2.33,1.6,2,2,1,10,2,7,0.2,0.2,1.4,0.4
Empoli,Udinese,H,2.2,3.3,3.5,2.03,1.78,2,1,4,6,7,7,0.8,0.4,0.2,1.0
Milan,Juventus,A,4.75,3.75,1.72,1.95,1.84,0,2,12,7,11,4,2.6,1.6,2.6,3.0
Roma,Sampdoria,H,1.44,4.5,7.0,1.55,2.42,4,1,12,8,8,4,1.6,1.0,1.0,1.4
Sassuolo,Lazio,D,4.0,3.5,1.95,1.72,2.11,1,1,12,10,6,6,2.0,1.4,2.4,1.8
Inter,Frosinone,H,1.25,6.0,12.0,1.53,2.45,3,0,10,2,5,8,2.4,2.4,0.4,0.8
Juventus,Spal,H,1.14,8.0,19.0,1.53,2.47,2,0,11,4,4,10,2.6,3.0,0.8,0.6
Udinese,Roma,H,4.5,3.6,1.83,1.75,2.07,1,0,2,9,5,6,0.2,0.8,2.0,1.0
Bologna,Fiorentina,D,4.0,3.3,2.04,2.07,1.74,0,0,7,8,4,6,1.4,0.4,2.2,0.6
Empoli,Atalanta,H,5.25,4.0,1.66,1.64,2.23,3,2,4,7,9,8,0.8,0.4,1.4,1.4
Genoa,Sampdoria,D,2.6,3.3,2.75,1.95,1.84,1,1,7,7,9,7,1.4,0.8,1.0,1.4
Lazio,Milan,D,1.85,3.75,4.2,1.77,2.04,1,1,10,5,7,4,2.4,2.0,2.0,1.6
Napoli,Chievo,D,1.12,9.0,19.0,1.36,3.05,0,0,12,2,5,15,2.6,1.8,0.2,0.2
Parma,Sassuolo,H,3.1,3.4,2.3,1.84,1.95,2,1,4,4,5,4,1.4,1.8,1.6,1.4
Cagliari,Torino,D,2.9,3.2,2.54,2.15,1.69,0,0,7,4,8,4,1.8,0.4,1.4,1.8
Fiorentina,Juventus,A,6.0,3.75,1.61,2.01,1.79,0,3,8,2,10,2,2.2,0.6,2.6,3.0
Sampdoria,Bologna,H,2.0,3.3,4.0,2.04,1.77,4,1,4,7,4,9,1.0,1.0,1.6,0.4
Spal,Empoli,D,2.4,3.3,3.0,1.98,1.81,2,2,5,9,5,12,0.8,0.6,1.4,0.4
Chievo,Lazio,D,8.0,4.2,1.44,1.74,2.07,1,1,3,12,7,5,0.2,0.4,2.0,2.0
Frosinone,Cagliari,D,3.0,3.3,2.4,2.07,1.74,1,1,5,13,4,10,0.4,0.8,1.8,0.4
Milan,Parma,H,1.4,5.0,7.5,1.6,2.32,2,1,10,8,6,8,2.0,1.6,2.0,1.8
Roma,Inter,D,2.8,3.4,2.45,1.76,2.05,2,2,13,6,10,5,2.0,1.0,3.0,2.4
Sassuolo,Udinese,D,1.9,3.5,4.0,1.96,1.83,0,0,12,11,6,7,1.6,1.4,0.6,0.8
Torino,Genoa,H,1.75,3.75,4.75,1.99,1.81,2,1,7,8,5,13,1.4,1.8,1.0,0.8
Atalanta,Napoli,A,3.3,3.6,2.14,1.69,2.15,1,2,7,3,9,8,1.4,1.4,2.2,1.8
Juventus,Inter,H,1.53,3.8,6.5,2.06,1.76,1,0,11,3,9,7,2.6,3.0,3.0,2.0
Cagliari,Roma,D,4.5,3.6,1.83,1.74,2.08,2,2,5,2,4,5,1.8,0.6,2.0,1.0
Lazio,Sampdoria,D,1.44,4.75,7.0,1.63,2.26,2,2,10,6,5,8,2.0,1.6,1.4,1.0
Napoli,Frosinone,H,1.16,8.0,15.0,1.4,2.87,4,0,11,2,5,10,2.2,2.4,0.6,0.8
Empoli,Bologna,H,1.95,3.5,4.0,1.89,1.91,2,1,7,8,5,12,1.4,0.4,1.6,0.4
Genoa,Spal,D,2.0,3.3,4.0,2.1,1.73,1,1,7,8,4,11,1.0,0.8,0.4,0.6
Milan,Torino,D,1.85,3.6,4.33,1.84,1.96,0,0,10,7,7,3,2.4,1.6,1.4,1.8
Parma,Chievo,D,2.04,3.3,3.8,2.1,1.72,1,1,5,3,4,9,2.0,1.2,0.4,0.4
Sassuolo,Fiorentina,D,2.8,3.2,2.6,2.02,1.79,3,3,7,8,3,5,1.2,1.4,1.6,0.6
Udinese,Atalanta,A,4.33,3.75,1.8,1.79,2.02,1,3,2,8,11,9,0.6,1.0,1.4,1.4
Inter,Udinese,H,1.3,5.0,11.0,1.71,2.13,1,0,13,1,6,6,3.0,1.4,0.6,1.0
