HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Parma,Genoa,A,1,2,12,7,9,3,1,3,5,2,0,0,2.55,3.1,2.9,2.3,1.61,5,9,3,4,0.8,0.6,1.8,1.0,3.3333333333333335,0.0,3.0,0.0,1.6666666666666667,0.0,3.3333333333333335,0.0,1.0,1.8,2.0,1.4,1.4,1.0,0.8,0.6,3.0,0.0,3.0,0.0
Crotone,Bologna,A,2,3,15,19,7,10,10,3,4,7,0,0,3.5,3.6,2.05,1.72,2.1,9,10,5,7,1.2,0.0,2.0,0.8,2.3333333333333335,0.0,2.0,0.0,2.0,0.0,0.6666666666666666,0.3333333333333333,1.8,2.0,3.4,0.8,1.6,0.8,1.4,1.0,3.0,0.0,2.0,0.0
Spezia,Cagliari,H,2,1,12,11,6,7,4,4,1,2,0,0,2.7,3.1,2.8,2.0,1.8,7,5,4,5,1.6,0.6,0.8,0.8,2.6666666666666665,0.0,0.0,0.0,1.6666666666666667,0.0,3.0,0.3333333333333333,1.4,1.0,2.8,1.2,0.6,1.2,1.0,0.8,0.0,0.0,0.0,0.0
Verona,Atalanta,A,0,2,3,14,1,8,4,7,3,2,0,0,5.0,4.0,1.65,1.72,2.1,8,6,7,2,2.0,0.8,2.0,2.0,2.6666666666666665,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,1.6,1.2,2.0,1.6,3.2,2.0,0.4,1.4,2.0,0.0,2.0,0.0
Juventus,Benevento,A,0,1,23,7,9,1,9,1,2,4,0,0,1.18,7.0,15.0,1.44,2.75,13,1,3,12,3.0,1.4,0.6,0.4,1.6666666666666667,0.0,2.3333333333333335,0.0,2.3333333333333335,0.3333333333333333,2.6666666666666665,0.0,2.6,0.2,1.0,1.2,0.8,2.0,2.4,0.6,2.0,0.0,3.0,0.0
Sampdoria,Torino,H,1,0,7,9,5,1,1,7,0,1,0,0,2.37,3.3,3.0,2.0,1.8,6,8,8,11,1.4,1.0,1.2,1.0,2.0,0.0,1.6666666666666667,0.0,1.0,0.0,2.0,0.3333333333333333,1.2,1.6,1.2,1.0,1.0,1.0,2.2,1.6,2.0,0.0,1.0,0.0
Udinese,Lazio,A,0,1,14,16,6,8,6,11,1,3,0,0,3.6,3.25,2.15,2.1,1.72,6,1,7,9,2.2,1.2,3.0,1.2,1.3333333333333333,0.0,2.0,0.0,2.0,0.0,1.3333333333333333,0.0,1.2,0.2,1.4,1.0,2.0,0.6,1.8,1.4,1.0,0.0,0.0,0.0
Fiorentina,Milan,A,2,3,9,14,4,6,8,8,1,3,0,0,3.6,3.4,2.1,1.9,1.9,9,8,8,4,1.4,0.8,0.8,2.4,1.6666666666666667,0.0,2.0,0.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.0,1.8,1.6,2.2,1.2,1.0,1.6,0.8,1.6,1.0,0.0,1.0,1.0
Roma,Napoli,A,0,2,7,10,5,5,6,4,5,3,0,0,2.6,3.5,2.62,1.66,2.2,12,6,8,12,2.4,0.8,3.0,0.8,2.0,0.0,2.0,0.0,2.3333333333333335,0.3333333333333333,2.0,0.0,2.4,1.2,1.6,0.4,2.8,0.2,2.4,1.6,3.0,0.0,3.0,0.0
Milan,Sampdoria,D,1,1,14,5,5,4,5,5,2,5,0,1,1.5,4.33,6.5,1.61,2.3,5,8,5,6,0.8,2.4,1.4,1.0,2.3333333333333335,0.3333333333333333,2.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.0,1.6,1.2,1.8,1.0,1.4,1.2,1.0,3.0,0.0,0.0,0.0
