HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Pordenone,Cittadella,D,0,0,9.0,11.0,4.0,4.0,4.0,6.0,3.0,3.0,0.0,0.0,2.3,3.2,3.1,2.05,1.75
Salernitana,Perugia,D,1,1,8.0,10.0,3.0,4.0,2.0,6.0,1.0,1.0,0.0,0.0,2.4,3.2,3.0,2.2,1.65
Spezia,Juve Stabia,H,2,0,17.0,4.0,5.0,1.0,5.0,5.0,3.0,4.0,0.0,1.0,1.8,3.5,4.5,2.07,1.72
Trapani,Empoli,D,2,2,21.0,20.0,9.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,3.1,3.2,2.3,2.1,1.7
Livorno,Pisa,H,1,0,10.0,21.0,2.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,2.2,3.2,3.4,2.15,1.66
Cremonese,Frosinone,D,1,1,16.0,11.0,6.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,2.4,3.2,3.0,2.25,1.61
Chievo,Crotone,H,2,1,13.0,13.0,1.0,6.0,5.0,2.0,3.0,3.0,0.0,1.0,2.4,3.2,3.0,2.05,1.75
Cittadella,Livorno,H,1,0,11.0,14.0,4.0,7.0,5.0,7.0,4.0,3.0,1.0,0.0,1.9,3.4,4.0,2.05,1.75
Empoli,Spezia,D,1,1,16.0,13.0,4.0,4.0,7.0,3.0,2.0,5.0,0.0,0.0,1.85,3.2,4.75,2.0,1.8
Juve Stabia,Pescara,H,2,1,11.0,12.0,4.0,6.0,4.0,4.0,7.0,4.0,1.0,1.0,2.4,3.0,3.2,2.1,1.7
Perugia,Ascoli,D,1,1,12.0,14.0,2.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,1.8,3.3,4.75,2.0,1.8
Pisa,Salernitana,H,2,1,5.0,10.0,3.0,6.0,0.0,2.0,3.0,3.0,0.0,0.0,2.2,3.1,3.5,2.15,1.66
Venezia,Pordenone,A,1,2,17.0,14.0,3.0,5.0,2.0,3.0,2.0,3.0,0.0,0.0,2.2,3.1,3.5,2.1,1.7
Virtus Entella,Cosenza,H,1,0,18.0,11.0,8.0,3.0,4.0,1.0,2.0,3.0,0.0,0.0,2.5,3.0,3.0,2.25,1.61
Benevento,Cremonese,H,2,0,17.0,12.0,10.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,1.7,3.5,5.25,2.05,1.75
Frosinone,Trapani,H,3,0,18.0,20.0,8.0,6.0,4.0,6.0,2.0,4.0,0.0,0.0,1.66,3.5,5.5,2.07,1.72
Spezia,Chievo,D,0,0,5.0,20.0,0.0,7.0,5.0,6.0,3.0,1.0,0.0,0.0,2.37,3.2,3.0,2.25,1.61
Ascoli,Venezia,D,1,1,7.0,13.0,3.0,2.0,3.0,7.0,2.0,4.0,0.0,0.0,1.95,3.2,4.2,2.1,1.7
Crotone,Perugia,A,2,3,14.0,5.0,6.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.95,3.1,4.5,2.05,1.75
Livorno,Juve Stabia,H,2,1,25.0,11.0,8.0,1.0,11.0,3.0,2.0,3.0,0.0,0.0,2.0,3.2,4.0,2.1,1.7
Pescara,Pisa,H,3,0,13.0,8.0,5.0,3.0,4.0,6.0,1.0,2.0,0.0,0.0,2.15,3.2,3.5,2.05,1.75
Salernitana,Virtus Entella,H,2,1,20.0,5.0,8.0,4.0,7.0,4.0,2.0,3.0,0.0,0.0,1.8,3.2,5.0,2.15,1.66
Cittadella,Frosinone,D,0,0,9.0,9.0,1.0,3.0,6.0,5.0,3.0,1.0,0.0,0.0,2.4,3.1,3.1,2.1,1.7
Pordenone,Trapani,H,2,1,19.0,14.0,5.0,3.0,8.0,7.0,0.0,4.0,0.0,1.0,1.95,3.3,4.0,2.07,1.72
Benevento,Empoli,H,2,0,11.0,11.0,5.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,2.0,3.3,3.8,2.0,1.8
Cosenza,Cremonese,H,2,0,13.0,11.0,4.0,3.0,5.0,4.0,3.0,2.0,0.0,0.0,2.3,3.0,3.4,2.4,1.53
Crotone,Ascoli,H,3,1,24.0,7.0,7.0,5.0,8.0,7.0,1.0,3.0,0.0,0.0,1.5,3.75,7.5,1.8,2.0
Juve Stabia,Benevento,D,1,1,8.0,10.0,3.0,4.0,7.0,6.0,3.0,4.0,0.0,1.0,4.33,3.4,1.85,2.07,1.72
Perugia,Cittadella,A,0,2,15.0,19.0,5.0,10.0,8.0,9.0,2.0,3.0,0.0,0.0,1.95,3.3,4.0,2.15,1.66
Pisa,Spezia,H,3,2,11.0,13.0,5.0,7.0,5.0,6.0,5.0,1.0,1.0,0.0,2.55,3.2,2.8,2.15,1.66
Venezia,Livorno,H,1,0,9.0,11.0,4.0,4.0,6.0,7.0,6.0,3.0,1.0,0.0,2.15,3.3,3.4,2.2,1.65
Virtus Entella,Pordenone,D,1,1,8.0,11.0,2.0,4.0,11.0,7.0,1.0,4.0,0.0,1.0,2.25,3.2,3.3,2.1,1.7
Empoli,Pescara,A,1,2,21.0,9.0,2.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,1.75,3.5,4.75,1.85,1.95
Cremonese,Salernitana,H,1,0,20.0,12.0,10.0,5.0,6.0,6.0,4.0,2.0,0.0,0.0,2.0,3.1,4.2,2.15,1.66
Trapani,Cosenza,D,2,2,10.0,11.0,5.0,5.0,2.0,9.0,6.0,3.0,1.0,1.0,2.2,3.2,3.4,2.25,1.61
Frosinone,Chievo,H,2,0,11.0,8.0,4.0,3.0,3.0,7.0,0.0,3.0,0.0,0.0,1.95,3.2,4.2,2.25,1.61
Pescara,Cremonese,D,1,1,14.0,11.0,6.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,2.25,3.1,3.4,2.05,1.75
Benevento,Crotone,H,2,0,11.0,17.0,3.0,4.0,3.0,9.0,3.0,2.0,0.0,0.0,2.25,3.25,3.2,1.9,1.9
Juve Stabia,Salernitana,H,2,0,8.0,10.0,4.0,5.0,2.0,7.0,2.0,5.0,0.0,1.0,2.5,3.1,2.9,2.25,1.61
Livorno,Trapani,A,1,2,17.0,10.0,6.0,6.0,7.0,4.0,2.0,3.0,0.0,0.0,1.95,3.3,4.0,2.1,1.7
Pordenone,Perugia,H,3,0,22.0,12.0,10.0,2.0,8.0,5.0,2.0,2.0,0.0,0.0,2.45,3.0,3.1,2.15,1.66
Empoli,Venezia,D,1,1,8.0,16.0,2.0,4.0,2.0,8.0,2.0,1.0,0.0,0.0,1.8,3.5,4.5,2.07,1.72
Ascoli,Cosenza,H,3,2,14.0,6.0,6.0,1.0,5.0,3.0,5.0,3.0,0.0,0.0,2.15,3.1,3.6,2.35,1.57
Cittadella,Pisa,D,1,1,19.0,10.0,4.0,4.0,13.0,2.0,2.0,3.0,0.0,0.0,1.85,3.5,4.2,2.15,1.66
Spezia,Frosinone,H,2,0,15.0,13.0,7.0,1.0,4.0,9.0,2.0,4.0,0.0,0.0,2.8,3.2,2.55,2.25,1.61
Chievo,Virtus Entella,H,2,1,9.0,12.0,4.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,1.75,3.6,4.6,2.25,1.61
Cosenza,Spezia,D,1,1,14.0,14.0,6.0,2.0,10.0,4.0,3.0,4.0,0.0,1.0,2.45,3.0,3.1,2.35,1.57
Cremonese,Livorno,D,0,0,12.0,11.0,2.0,3.0,5.0,4.0,3.0,3.0,0.0,0.0,1.9,3.1,4.5,2.25,1.61
Crotone,Cittadella,D,1,1,17.0,9.0,5.0,4.0,6.0,6.0,3.0,3.0,1.0,0.0,1.8,3.4,4.75,1.95,1.85
Frosinone,Empoli,H,4,0,14.0,7.0,9.0,2.0,2.0,7.0,3.0,1.0,0.0,0.0,1.95,3.1,4.33,2.05,1.75
Venezia,Benevento,A,0,2,9.0,20.0,2.0,7.0,1.0,4.0,1.0,3.0,0.0,0.0,3.4,3.2,2.2,2.07,1.72
Salernitana,Ascoli,D,1,1,16.0,16.0,6.0,6.0,4.0,9.0,0.0,3.0,0.0,0.0,2.0,3.2,4.0,2.05,1.75
Trapani,Chievo,H,1,0,15.0,10.0,8.0,2.0,8.0,1.0,1.0,1.0,0.0,0.0,3.4,3.2,2.2,2.1,1.7
Virtus Entella,Juve Stabia,H,2,0,22.0,2.0,9.0,1.0,9.0,3.0,3.0,2.0,0.0,0.0,2.1,3.25,3.6,2.1,1.7
Perugia,Pescara,H,3,1,11.0,13.0,4.0,2.0,2.0,6.0,2.0,2.0,0.0,0.0,2.0,3.3,3.75,2.0,1.8
Pisa,Pordenone,H,2,0,9.0,9.0,3.0,3.0,2.0,9.0,3.0,4.0,1.0,0.0,2.45,3.1,3.0,2.05,1.75
Benevento,Trapani,H,5,0,21.0,7.0,10.0,3.0,11.0,3.0,1.0,2.0,0.0,0.0,1.4,4.2,9.0,1.8,2.0
Cittadella,Salernitana,H,4,3,20.0,10.0,8.0,7.0,7.0,4.0,2.0,4.0,0.0,0.0,1.9,3.25,4.2,2.1,1.7
Empoli,Ascoli,H,2,1,19.0,11.0,6.0,6.0,5.0,6.0,2.0,2.0,0.0,0.0,1.9,3.5,4.0,1.8,2.0
Pescara,Venezia,D,2,2,7.0,17.0,3.0,2.0,1.0,10.0,1.0,1.0,0.0,0.0,2.0,3.4,3.75,2.0,1.8
Spezia,Livorno,H,2,0,16.0,21.0,5.0,6.0,2.0,6.0,3.0,2.0,0.0,0.0,2.05,3.3,3.6,2.1,1.7
Chievo,Cremonese,H,1,0,16.0,11.0,7.0,6.0,7.0,3.0,2.0,5.0,0.0,1.0,1.9,3.4,4.0,2.1,1.7
Juve Stabia,Frosinone,A,0,2,7.0,18.0,3.0,6.0,7.0,4.0,4.0,3.0,0.0,0.0,3.25,3.2,2.25,2.07,1.72
Pisa,Virtus Entella,A,0,2,19.0,14.0,5.0,5.0,7.0,3.0,2.0,7.0,0.0,1.0,2.25,3.2,3.25,2.15,1.66
Pordenone,Crotone,H,1,0,9.0,16.0,1.0,3.0,2.0,5.0,2.0,1.0,0.0,0.0,2.87,3.2,2.45,2.0,1.8
Perugia,Cosenza,D,2,2,15.0,7.0,4.0,5.0,8.0,3.0,2.0,3.0,1.0,0.0,2.0,3.3,3.8,2.25,1.61
Chievo,Juve Stabia,A,2,3,8.0,9.0,3.0,5.0,6.0,1.0,3.0,5.0,0.0,0.0,1.5,3.8,7.5,2.07,1.72
Ascoli,Cittadella,H,1,0,9.0,15.0,2.0,4.0,6.0,6.0,2.0,3.0,0.0,0.0,2.7,3.1,2.7,1.9,1.9
Frosinone,Pescara,H,2,0,13.0,7.0,3.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,1.65,3.6,5.75,1.95,1.85
Venezia,Spezia,D,0,0,14.0,5.0,7.0,2.0,7.0,1.0,1.0,5.0,0.0,1.0,2.4,3.2,3.0,2.15,1.66
Virtus Entella,Empoli,H,2,0,9.0,13.0,7.0,3.0,6.0,3.0,1.0,1.0,0.0,1.0,2.45,3.0,3.1,2.0,1.8
Livorno,Benevento,A,0,2,6.0,12.0,1.0,6.0,5.0,9.0,2.0,4.0,0.0,0.0,3.2,3.1,2.3,2.05,1.75
Cosenza,Pordenone,A,1,2,17.0,15.0,7.0,9.0,10.0,15.0,1.0,1.0,0.0,1.0,2.35,3.0,3.3,2.15,1.66
Cremonese,Perugia,H,2,1,19.0,17.0,9.0,6.0,4.0,4.0,4.0,1.0,0.0,0.0,2.15,3.0,3.75,2.3,1.6
Salernitana,Crotone,H,3,2,16.0,12.0,6.0,3.0,7.0,7.0,3.0,3.0,0.0,1.0,3.1,3.0,2.45,2.0,1.8
Trapani,Pisa,A,1,3,26.0,13.0,9.0,6.0,9.0,3.0,3.0,5.0,0.0,0.0,2.37,3.0,3.25,2.15,1.66
Cittadella,Chievo,D,1,1,19.0,5.0,7.0,1.0,8.0,2.0,2.0,3.0,0.0,0.0,2.15,3.0,3.75,2.2,1.65
Crotone,Livorno,H,2,1,16.0,7.0,7.0,3.0,7.0,3.0,5.0,3.0,0.0,0.0,1.66,3.5,5.5,2.0,1.8
Empoli,Salernitana,D,1,1,10.0,14.0,3.0,6.0,5.0,5.0,4.0,4.0,0.0,0.0,1.9,3.3,4.2,2.0,1.8
Juve Stabia,Venezia,H,2,0,10.0,14.0,3.0,5.0,3.0,8.0,3.0,0.0,0.0,0.0,2.4,3.0,3.2,2.1,1.7
Perugia,Virtus Entella,H,2,0,17.0,18.0,8.0,3.0,7.0,9.0,4.0,2.0,0.0,1.0,1.9,3.2,4.33,2.07,1.72
Benevento,Frosinone,H,1,0,14.0,10.0,2.0,0.0,4.0,3.0,0.0,6.0,0.0,0.0,2.05,3.1,4.0,2.2,1.65
Pescara,Trapani,D,1,1,13.0,3.0,4.0,1.0,6.0,3.0,2.0,2.0,0.0,0.0,1.83,3.5,4.33,1.8,2.0
Pisa,Cosenza,A,1,3,10.0,12.0,3.0,9.0,1.0,8.0,5.0,3.0,1.0,0.0,2.3,3.1,3.25,2.15,1.66
Pordenone,Ascoli,H,2,1,12.0,8.0,7.0,2.0,3.0,5.0,3.0,3.0,0.0,1.0,2.0,3.3,3.8,1.95,1.85
Cosenza,Empoli,H,1,0,12.0,13.0,5.0,5.0,4.0,6.0,3.0,4.0,0.0,1.0,2.3,3.1,3.2,2.1,1.7
Chievo,Benevento,A,1,2,11.0,12.0,6.0,3.0,2.0,4.0,3.0,4.0,0.0,0.0,2.87,3.1,2.55,2.15,1.66
Cremonese,Juve Stabia,D,1,1,14.0,9.0,5.0,4.0,5.0,2.0,1.0,2.0,0.0,0.0,1.8,3.4,4.75,2.35,1.57
Frosinone,Crotone,A,1,2,13.0,10.0,6.0,6.0,4.0,4.0,2.0,1.0,0.0,0.0,1.95,3.3,4.0,2.05,1.75
Livorno,Pescara,A,0,2,11.0,12.0,5.0,6.0,7.0,3.0,2.0,5.0,0.0,0.0,2.25,3.3,3.2,1.95,1.85
Salernitana,Pordenone,H,4,0,12.0,7.0,5.0,3.0,3.0,5.0,2.0,3.0,0.0,0.0,2.37,3.2,3.0,2.07,1.72
Trapani,Perugia,D,2,2,11.0,12.0,4.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,2.45,3.1,3.0,2.07,1.72
Venezia,Cittadella,A,1,2,12.0,15.0,3.0,5.0,5.0,8.0,4.0,6.0,1.0,0.0,2.87,3.0,2.62,2.15,1.66
Ascoli,Pisa,H,1,0,14.0,6.0,5.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0,1.9,3.4,4.0,2.0,1.8
Virtus Entella,Spezia,D,0,0,10.0,7.0,3.0,1.0,5.0,3.0,2.0,2.0,0.0,1.0,2.45,3.25,2.87,2.1,1.7
Pescara,Chievo,D,0,0,16.0,8.0,2.0,3.0,4.0,1.0,2.0,4.0,0.0,0.0,2.45,3.1,3.1,2.1,1.7
Cittadella,Virtus Entella,A,1,3,14.0,10.0,4.0,4.0,9.0,4.0,3.0,4.0,0.0,0.0,1.83,3.2,4.75,2.05,1.75
Crotone,Trapani,H,3,0,24.0,4.0,7.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,1.44,4.2,7.5,1.66,2.15
Juve Stabia,Cosenza,H,1,0,9.0,8.0,3.0,2.0,6.0,6.0,2.0,5.0,0.0,0.0,2.7,3.0,2.8,2.2,1.65
Perugia,Venezia,A,0,1,10.0,9.0,2.0,3.0,4.0,4.0,3.0,5.0,2.0,0.0,2.0,3.1,4.2,2.2,1.65
Pisa,Frosinone,D,0,0,9.0,10.0,2.0,5.0,3.0,9.0,3.0,1.0,0.0,0.0,3.8,3.1,2.1,2.15,1.66
Pordenone,Cremonese,H,1,0,10.0,15.0,1.0,7.0,5.0,3.0,2.0,3.0,0.0,0.0,2.15,3.0,3.8,2.15,1.66
Spezia,Salernitana,H,2,1,11.0,9.0,5.0,4.0,4.0,1.0,3.0,4.0,0.0,0.0,1.83,3.2,4.75,2.05,1.75
Benevento,Ascoli,H,4,0,24.0,12.0,11.0,2.0,2.0,4.0,2.0,5.0,0.0,1.0,1.55,3.9,6.0,1.8,2.0
Empoli,Livorno,D,1,1,15.0,11.0,5.0,3.0,6.0,3.0,4.0,3.0,0.0,0.0,1.83,3.4,4.5,1.9,1.9
Frosinone,Pordenone,D,2,2,9.0,15.0,5.0,6.0,2.0,6.0,5.0,1.0,0.0,0.0,1.75,3.4,5.0,2.05,1.75
Cremonese,Venezia,D,0,0,8.0,19.0,3.0,5.0,5.0,7.0,3.0,2.0,1.0,0.0,2.05,3.1,4.0,2.5,1.5
Juve Stabia,Empoli,H,1,0,13.0,11.0,3.0,5.0,6.0,4.0,1.0,3.0,0.0,0.0,3.4,3.1,2.25,2.05,1.75
Livorno,Virtus Entella,D,4,4,17.0,17.0,8.0,7.0,3.0,2.0,3.0,3.0,1.0,1.0,2.4,3.1,3.1,2.05,1.75
Trapani,Ascoli,H,3,1,16.0,11.0,8.0,3.0,5.0,5.0,4.0,3.0,1.0,1.0,2.4,3.1,3.1,1.95,1.85
Chievo,Perugia,H,2,0,10.0,9.0,5.0,4.0,5.0,4.0,4.0,3.0,0.0,1.0,2.0,3.1,4.2,2.2,1.65
Pescara,Salernitana,A,1,2,9.0,13.0,3.0,10.0,4.0,5.0,2.0,4.0,0.0,0.0,2.0,3.2,4.0,2.07,1.72
Spezia,Cittadella,D,1,1,8.0,7.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.45,3.0,3.2,2.25,1.61
Benevento,Pisa,D,1,1,18.0,11.0,8.0,5.0,8.0,2.0,3.0,4.0,0.0,1.0,1.33,4.75,9.0,1.8,2.0
Cosenza,Crotone,A,0,1,12.0,11.0,4.0,4.0,9.0,2.0,1.0,3.0,0.0,0.0,3.0,3.0,2.5,2.1,1.7
Empoli,Chievo,D,1,1,12.0,15.0,5.0,5.0,3.0,3.0,5.0,5.0,0.0,0.0,2.25,3.1,3.4,2.1,1.7
Cittadella,Benevento,A,1,2,12.0,13.0,1.0,6.0,3.0,6.0,6.0,3.0,1.0,0.0,3.2,3.1,2.3,2.0,1.8
Pisa,Juve Stabia,D,1,1,20.0,7.0,3.0,3.0,8.0,6.0,3.0,1.0,1.0,1.0,2.1,3.1,3.75,2.3,1.6
Pordenone,Pescara,A,0,2,14.0,19.0,3.0,5.0,4.0,3.0,3.0,2.0,0.0,0.0,1.85,3.6,4.0,2.0,1.8
Virtus Entella,Cremonese,D,1,1,15.0,16.0,2.0,5.0,4.0,7.0,2.0,4.0,0.0,0.0,2.25,3.2,3.4,2.15,1.66
Salernitana,Cosenza,H,2,1,13.0,9.0,5.0,2.0,3.0,6.0,2.0,2.0,0.0,0.0,2.2,3.0,3.6,2.25,1.61
Crotone,Spezia,A,1,2,6.0,11.0,2.0,3.0,6.0,8.0,4.0,4.0,1.0,0.0,1.7,3.4,5.5,2.0,1.8
Venezia,Trapani,D,1,1,4.0,16.0,1.0,7.0,2.0,5.0,2.0,3.0,0.0,0.0,2.1,3.1,3.75,2.07,1.72
Ascoli,Frosinone,A,0,1,13.0,8.0,2.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,3.3,3.1,2.3,2.05,1.75
Perugia,Livorno,H,1,0,8.0,4.0,2.0,2.0,6.0,3.0,2.0,3.0,0.0,0.0,1.8,3.5,4.5,2.05,1.75
Cremonese,Pisa,A,3,4,14.0,17.0,4.0,8.0,5.0,6.0,4.0,3.0,1.0,0.0,1.75,3.25,5.25,2.25,1.61
Frosinone,Virtus Entella,H,1,0,10.0,6.0,1.0,0.0,7.0,4.0,2.0,4.0,0.0,0.0,1.7,3.4,5.5,2.25,1.61
Livorno,Ascoli,A,0,3,17.0,18.0,8.0,9.0,6.0,5.0,2.0,2.0,0.0,0.0,2.25,3.2,3.25,2.05,1.75
Spezia,Pordenone,H,1,0,12.0,11.0,3.0,1.0,3.0,5.0,2.0,3.0,1.0,0.0,2.3,3.0,3.4,2.25,1.61
Trapani,Cittadella,A,0,3,8.0,11.0,1.0,5.0,5.0,4.0,3.0,3.0,0.0,0.0,2.8,3.0,2.7,2.15,1.66
Empoli,Crotone,H,3,1,17.0,10.0,7.0,5.0,3.0,10.0,3.0,3.0,0.0,0.0,2.5,3.2,2.87,2.05,1.75
Chievo,Venezia,A,0,1,7.0,8.0,2.0,7.0,3.0,4.0,4.0,2.0,0.0,0.0,1.8,3.3,4.75,2.35,1.57
Juve Stabia,Perugia,A,1,2,13.0,20.0,2.0,7.0,8.0,6.0,2.0,5.0,0.0,0.0,2.6,3.2,2.7,2.07,1.72
Benevento,Salernitana,D,1,1,16.0,8.0,2.0,2.0,5.0,0.0,3.0,4.0,1.0,0.0,1.44,4.0,8.0,1.95,1.85
Pescara,Cosenza,H,2,1,8.0,12.0,3.0,4.0,8.0,4.0,5.0,4.0,1.0,2.0,2.0,3.3,3.8,2.1,1.7
Ascoli,Juve Stabia,D,2,2,14.0,17.0,5.0,6.0,7.0,5.0,2.0,3.0,0.0,0.0,1.85,3.3,4.5,2.0,1.8
Cittadella,Empoli,A,1,2,14.0,11.0,4.0,5.0,8.0,3.0,2.0,1.0,0.0,0.0,2.2,3.3,3.3,1.85,1.95
Crotone,Cremonese,H,1,0,14.0,9.0,4.0,4.0,6.0,2.0,1.0,2.0,0.0,0.0,1.72,3.3,5.5,2.05,1.75
Pordenone,Livorno,D,2,2,23.0,11.0,12.0,4.0,4.0,5.0,4.0,5.0,0.0,0.0,1.75,3.25,5.25,2.1,1.7
Venezia,Frosinone,A,0,1,15.0,12.0,6.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,3.2,2.9,2.45,2.4,1.53
Perugia,Spezia,A,0,3,9.0,12.0,3.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,2.1,3.0,3.9,2.25,1.61
Pisa,Chievo,D,1,1,14.0,11.0,6.0,4.0,10.0,4.0,5.0,3.0,1.0,0.0,2.8,2.87,2.75,2.35,1.57
Virtus Entella,Pescara,H,2,0,10.0,7.0,3.0,2.0,5.0,4.0,3.0,3.0,0.0,0.0,2.1,3.0,3.9,2.1,1.7
Cosenza,Benevento,A,0,1,14.0,8.0,8.0,5.0,2.0,5.0,5.0,2.0,0.0,1.0,4.2,3.0,2.05,2.25,1.61
Salernitana,Trapani,H,1,0,8.0,11.0,5.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,1.85,3.3,4.5,2.07,1.72
Spezia,Cremonese,H,3,2,20.0,10.0,10.0,3.0,5.0,2.0,2.0,4.0,0.0,0.0,1.95,3.0,4.5,2.4,1.53
Pescara,Cittadella,A,1,2,9.0,11.0,5.0,7.0,8.0,6.0,2.0,3.0,0.0,0.0,2.7,3.0,2.8,2.1,1.7
Benevento,Pordenone,H,2,1,16.0,15.0,5.0,5.0,7.0,2.0,1.0,2.0,0.0,0.0,1.5,4.33,6.5,1.95,1.85
Juve Stabia,Crotone,H,3,2,20.0,19.0,7.0,8.0,8.0,11.0,4.0,3.0,0.0,0.0,3.25,3.0,2.37,2.1,1.7
Livorno,Cosenza,A,0,3,7.0,15.0,3.0,5.0,2.0,6.0,2.0,2.0,1.0,0.0,2.3,2.9,3.5,2.25,1.61
Venezia,Virtus Entella,D,2,2,11.0,15.0,4.0,6.0,7.0,3.0,3.0,2.0,0.0,0.0,2.2,3.1,3.5,2.2,1.65
Spezia,Ascoli,H,3,1,20.0,9.0,7.0,4.0,8.0,0.0,5.0,4.0,0.0,1.0,1.9,3.2,4.33,2.07,1.72
Cremonese,Trapani,H,5,0,17.0,12.0,7.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,2.0,2.9,4.5,2.35,1.57
Frosinone,Perugia,H,1,0,6.0,11.0,5.0,1.0,8.0,2.0,3.0,0.0,0.0,0.0,1.83,3.1,5.0,2.1,1.7
Empoli,Pisa,H,2,1,15.0,10.0,6.0,4.0,6.0,2.0,2.0,4.0,0.0,0.0,1.72,3.75,4.5,2.0,1.8
Chievo,Salernitana,H,2,0,9.0,16.0,2.0,3.0,0.0,3.0,4.0,2.0,0.0,0.0,2.0,3.3,3.75,2.1,1.7
Cosenza,Frosinone,A,0,2,15.0,13.0,4.0,3.0,5.0,2.0,3.0,3.0,0.0,0.0,3.1,2.8,2.6,2.7,1.44
Cittadella,Juve Stabia,H,3,0,26.0,4.0,11.0,2.0,11.0,3.0,4.0,2.0,0.0,0.0,1.66,3.6,5.25,1.85,1.95
Trapani,Spezia,D,1,1,9.0,13.0,4.0,4.0,3.0,0.0,4.0,1.0,1.0,0.0,2.87,3.0,2.62,2.15,1.66
Virtus Entella,Benevento,A,0,4,5.0,6.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.5,3.0,2.25,2.1,1.7
Pisa,Venezia,A,1,2,17.0,9.0,5.0,5.0,7.0,3.0,0.0,3.0,0.0,0.0,2.25,3.0,3.5,2.35,1.57
Pordenone,Chievo,A,0,1,14.0,5.0,3.0,2.0,5.0,5.0,2.0,4.0,0.0,0.0,2.25,3.0,3.5,2.15,1.66
Salernitana,Livorno,H,1,0,15.0,9.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,1.85,3.1,5.0,2.0,1.8
Crotone,Pescara,H,4,1,16.0,16.0,9.0,5.0,4.0,5.0,3.0,2.0,0.0,1.0,1.7,3.4,5.5,1.95,1.85
Perugia,Empoli,A,0,1,15.0,8.0,1.0,3.0,8.0,4.0,2.0,4.0,0.0,0.0,2.4,2.9,3.25,2.0,1.8
Virtus Entella,Crotone,A,1,2,16.0,8.0,4.0,3.0,2.0,5.0,3.0,1.0,1.0,0.0,3.0,3.1,2.45,1.95,1.85
Benevento,Spezia,H,3,1,13.0,8.0,7.0,5.0,7.0,2.0,4.0,4.0,0.0,1.0,1.66,3.5,5.5,2.0,1.8
Cittadella,Cremonese,D,0,0,10.0,10.0,3.0,1.0,3.0,10.0,3.0,2.0,0.0,0.0,1.9,3.4,4.0,1.95,1.85
Empoli,Pordenone,A,0,1,20.0,14.0,6.0,4.0,12.0,4.0,2.0,2.0,0.0,0.0,1.85,3.3,4.5,1.85,1.95
Juve Stabia,Trapani,D,2,2,14.0,14.0,5.0,4.0,7.0,5.0,2.0,5.0,0.0,0.0,2.2,3.1,3.5,2.1,1.7
Pisa,Perugia,H,1,0,17.0,10.0,8.0,0.0,5.0,3.0,2.0,1.0,1.0,0.0,2.6,3.1,2.8,2.25,1.61
Venezia,Cosenza,D,1,1,14.0,12.0,5.0,4.0,4.0,5.0,2.0,1.0,0.0,0.0,2.37,3.0,3.25,2.35,1.57
Chievo,Livorno,A,0,1,14.0,9.0,3.0,3.0,7.0,3.0,1.0,4.0,0.0,0.0,1.8,3.3,4.75,2.07,1.72
Frosinone,Salernitana,H,1,0,10.0,5.0,2.0,0.0,9.0,2.0,3.0,3.0,0.0,0.0,1.8,3.3,4.75,2.15,1.66
Pescara,Ascoli,H,2,1,24.0,12.0,7.0,2.0,4.0,2.0,1.0,6.0,0.0,0.0,2.05,3.2,3.8,1.95,1.85
Cosenza,Cittadella,A,1,2,15.0,15.0,5.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0,2.5,3.0,3.0,2.15,1.66
Cremonese,Empoli,A,2,3,16.0,16.0,8.0,8.0,9.0,9.0,1.0,1.0,0.0,0.0,2.45,3.1,3.0,2.07,1.72
Crotone,Pisa,H,1,0,5.0,5.0,2.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,1.57,3.6,6.5,1.85,1.95
Livorno,Frosinone,D,2,2,17.0,17.0,7.0,7.0,5.0,5.0,2.0,2.0,0.0,0.0,3.5,3.1,2.2,2.35,1.57
