HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
St Mirren,Kilmarnock,D,2.05,3.25,3.8,2.2,1.66,0,0,6,2,1,9,2.4,0.8,1.6,0.0
Motherwell,Rangers,A,8.5,4.75,1.4,1.66,2.2,1,2,4,6,11,8,1.4,1.2,3.0,2.0
Aberdeen,Hearts,H,2.3,3.3,3.2,1.85,2.0,2,0,15,5,6,6,2.0,0.8,1.8,1.0
Hibernian,St Johnstone,A,1.65,3.8,5.75,1.98,1.88,1,2,8,4,5,11,2.2,0.6,0.8,0.6
Hearts,Celtic,A,9.5,5.5,1.3,1.5,2.62,3,4,10,11,19,4,1.8,0.8,3.0,2.4
Kilmarnock,Ross County,H,2.0,3.25,4.2,2.2,1.66,1,0,7,10,2,7,1.6,0.2,1.0,0.8
Motherwell,Aberdeen,A,2.75,3.25,2.62,2.0,1.8,1,2,3,7,3,10,0.8,1.2,2.4,0.8
Rangers,Livingston,D,1.16,8.0,15.0,1.57,2.37,1,1,16,1,2,8,3.0,2.0,2.4,0.8
St Mirren,Dundee United,H,2.05,3.2,3.8,2.2,1.66,2,1,6,1,4,8,2.6,0.8,1.2,0.6
Dundee United,Motherwell,A,2.62,3.2,2.8,2.1,1.72,0,1,6,14,10,7,1.2,0.4,0.8,1.2
Hibernian,St Mirren,H,1.72,3.6,5.0,2.1,1.72,3,0,8,5,4,11,2.0,0.6,2.6,0.8
Rangers,Aberdeen,H,1.36,5.5,7.0,1.61,2.3,4,1,15,2,5,9,2.6,2.0,2.4,1.4
St Johnstone,Kilmarnock,H,2.45,3.0,3.2,2.5,1.53,1,0,4,4,1,7,0.8,1.2,2.0,0.2
Livingston,Celtic,A,11.0,6.0,1.25,1.61,2.3,0,3,5,2,20,6,2.4,0.8,3.0,2.4
Ross County,Hearts,A,4.0,3.5,1.95,2.02,1.83,1,2,3,9,5,7,1.0,0.8,1.8,0.8
Aberdeen,Hibernian,H,2.62,3.3,2.62,2.1,1.72,4,1,17,5,4,10,2.4,0.8,2.4,0.6
Kilmarnock,Livingston,A,2.7,2.9,3.0,2.5,1.53,2,3,7,9,3,9,2.0,0.2,1.8,0.8
Celtic,Dundee United,H,1.1,10.0,23.0,1.28,3.75,4,2,16,2,4,9,3.0,2.4,1.2,0.4
Ross County,St Mirren,H,3.1,3.2,2.45,2.2,1.66,3,2,3,11,4,14,0.4,0.8,2.6,0.6
St Johnstone,Rangers,H,10.0,5.5,1.3,1.72,2.1,2,1,5,3,10,8,1.4,1.2,2.6,2.0
Hearts,Motherwell,H,1.95,3.6,3.8,1.8,2.0,3,2,12,12,8,5,1.8,1.4,0.8,1.2
Hibernian,Ross County,A,1.53,4.2,6.0,1.95,1.9,0,2,9,3,1,6,2.4,0.6,0.8,0.8
Livingston,Aberdeen,H,2.75,3.25,2.62,2.2,1.66,2,1,3,4,5,13,1.8,0.8,2.4,0.8
Dundee United,Kilmarnock,H,2.45,3.25,3.0,2.2,1.66,4,0,6,12,1,7,1.2,0.4,2.0,0.2
Motherwell,Celtic,A,11.0,5.75,1.28,1.53,2.5,1,2,3,7,18,6,0.8,1.2,3.0,2.4
Rangers,Hearts,H,1.25,6.5,9.5,1.5,2.62,1,0,15,3,7,6,2.6,1.4,1.8,1.4
St Mirren,St Johnstone,D,2.0,3.3,4.0,2.3,1.61,2,2,7,2,7,8,2.6,0.6,2.0,1.2
St Mirren,Rangers,D,7.5,4.75,1.4,1.72,2.1,1,1,8,4,9,9,2.2,0.6,2.6,1.4
Celtic,Ross County,H,1.1,12.0,19.0,1.33,3.4,2,1,18,4,3,5,3.0,2.4,0.8,1.4
Hearts,Livingston,D,1.95,3.4,4.0,2.0,1.85,1,1,13,13,5,11,1.8,1.4,1.8,0.8
Kilmarnock,Hibernian,H,3.25,3.3,2.3,2.1,1.72,1,0,9,7,4,12,2.0,0.2,1.8,0.6
St Johnstone,Motherwell,D,2.55,3.2,2.9,2.2,1.66,1,1,7,3,9,6,2.0,1.4,0.2,1.2
Aberdeen,Dundee United,H,1.72,3.6,5.0,2.0,1.85,1,0,17,5,5,9,2.4,0.6,1.8,0.4
Rangers,Hibernian,H,1.3,5.25,9.0,1.57,2.38,3,2,12,3,4,12,2.6,1.4,1.8,0.6
Aberdeen,Celtic,A,7.0,5.0,1.4,1.5,2.63,0,1,16,2,11,7,3.0,0.6,3.0,2.4
Hearts,Kilmarnock,H,1.8,3.6,4.75,1.98,1.88,3,1,10,13,1,10,1.4,1.4,2.0,0.2
Ross County,St Johnstone,A,2.7,3.2,2.7,2.38,1.57,1,2,5,12,7,7,0.8,1.4,1.6,1.4
Aberdeen,Rangers,A,6.0,4.2,1.53,1.73,2.1,2,3,11,3,8,8,2.4,0.6,2.6,1.4
Celtic,Livingston,H,1.11,10.0,21.0,1.36,3.2,2,1,18,5,6,11,3.0,3.0,1.8,1.0
Ross County,Rangers,A,10.0,6.5,1.25,1.5,2.63,0,1,6,12,11,6,0.8,1.4,2.6,2.0
Motherwell,Kilmarnock,D,1.95,3.5,3.8,2.1,1.73,2,2,3,9,2,12,0.2,1.4,2.0,0.2
Celtic,St Johnstone,H,1.13,9.0,21.0,1.4,3.0,4,1,16,6,7,7,3.0,3.0,1.6,1.4
St Mirren,Aberdeen,H,2.75,3.25,2.63,2.1,1.73,3,1,7,5,5,14,1.8,0.6,1.8,0.6
