HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Cowdenbeath,Stirling,A,1,5,2.0,17.0,1.0,8.0,3.0,5.0,3,1,0,0,3.6,3.75,1.8,2.0,1.8
Edinburgh City,Queens Park,A,2,3,8.0,17.0,3.0,6.0,3.0,5.0,1,2,0,0,4.33,3.6,1.72,2.0,1.8
Elgin,Albion Rvs,A,2,5,11.0,7.0,7.0,6.0,8.0,5.0,0,0,0,0,1.36,4.2,6.0,1.57,2.35
Albion Rvs,Stranraer,A,0,2,4.0,13.0,3.0,6.0,3.0,5.0,0,1,0,0,4.75,4.0,1.66,1.61,2.25
Annan Athletic,Stenhousemuir,H,5,1,14.0,14.0,10.0,5.0,4.0,1.0,0,0,0,0,2.5,3.4,2.7,1.7,2.1
Brechin,Cowdenbeath,D,0,0,6.0,17.0,2.0,9.0,1.0,8.0,3,1,0,0,3.1,3.4,2.25,1.75,2.05
Queens Park,Elgin,D,0,0,15.0,4.0,4.0,2.0,6.0,4.0,0,2,0,0,1.4,4.5,7.5,1.72,2.07
Stirling,Edinburgh City,A,0,1,9.0,6.0,1.0,3.0,4.0,3.0,2,0,0,0,2.37,3.5,2.8,1.75,2.05
Queens Park,Stranraer,A,0,1,8.0,5.0,1.0,3.0,8.0,5.0,4,2,0,1,1.9,3.6,3.5,2.05,1.75
Albion Rvs,Annan Athletic,H,1,0,6.0,10.0,2.0,2.0,1.0,8.0,3,4,0,1,2.8,3.4,2.25,1.85,1.95
Edinburgh City,Stirling,A,0,1,11.0,16.0,1.0,7.0,6.0,10.0,3,2,0,0,2.15,3.3,3.0,1.72,2.07
Stenhousemuir,Cowdenbeath,A,0,2,3.0,10.0,2.0,5.0,8.0,8.0,3,1,0,0,1.9,3.4,3.6,1.9,1.9
Annan Athletic,Stenhousemuir,D,1,1,8.0,9.0,6.0,3.0,3.0,3.0,1,4,0,0,2.0,3.5,3.0,1.95,1.85
Cowdenbeath,Brechin,A,0,2,7.0,5.0,6.0,3.0,8.0,3.0,2,2,0,0,1.75,3.5,3.8,1.93,1.93
Stirling,Queens Park,A,1,2,5.0,6.0,1.0,2.0,2.0,3.0,1,2,0,0,3.25,3.6,1.9,1.98,1.88
Stranraer,Elgin,A,1,4,6.0,12.0,2.0,8.0,5.0,8.0,1,2,1,0,1.8,3.8,3.25,1.75,2.05
Brechin,Annan Athletic,A,0,3,12.0,9.0,2.0,5.0,5.0,0.0,1,3,0,0,2.63,3.75,2.38,1.98,1.88
Elgin,Stirling,H,3,1,13.0,10.0,6.0,7.0,2.0,4.0,0,4,0,0,2.6,3.5,2.5,1.93,1.93
Queens Park,Edinburgh City,H,2,0,8.0,9.0,3.0,3.0,4.0,5.0,2,0,0,0,1.75,3.8,4.5,2.15,1.68
Stenhousemuir,Albion Rvs,A,0,1,14.0,15.0,6.0,6.0,7.0,7.0,2,2,0,0,1.91,3.8,3.6,1.88,1.98
Albion Rvs,Brechin,D,1,1,10.0,7.0,1.0,1.0,4.0,2.0,2,1,1,0,1.5,4.33,5.0,1.7,2.1
Annan Athletic,Cowdenbeath,D,1,1,12.0,9.0,7.0,5.0,7.0,6.0,5,1,0,1,2.15,3.6,2.88,1.73,2.08
Edinburgh City,Elgin,H,2,0,7.0,6.0,5.0,2.0,3.0,6.0,2,1,0,0,2.15,3.6,2.8,1.58,2.35
Stirling,Stranraer,D,2,2,12.0,8.0,6.0,4.0,6.0,7.0,0,2,0,0,2.45,3.75,2.38,1.9,1.85
Brechin,Stenhousemuir,A,0,1,3.0,15.0,1.0,9.0,2.0,4.0,1,0,0,0,3.4,3.8,1.83,1.65,2.15
Cowdenbeath,Albion Rvs,H,2,0,8.0,6.0,4.0,2.0,1.0,7.0,0,1,0,1,2.15,3.6,2.63,1.7,2.1
Elgin,Queens Park,H,3,2,8.0,6.0,4.0,5.0,3.0,4.0,1,2,0,0,3.4,3.5,2.1,1.78,2.03
Stranraer,Edinburgh City,H,2,1,8.0,7.0,3.0,0.0,3.0,2.0,0,1,0,0,2.0,3.3,3.75,1.93,1.93
Albion Rvs,Edinburgh City,H,2,0,10.0,10.0,4.0,3.0,3.0,1.0,0,1,0,0,4.5,3.75,1.61,1.6,2.3
Annan Athletic,Forfar,A,0,2,10.0,7.0,3.0,5.0,4.0,3.0,2,2,0,0,2.62,3.6,2.25,1.7,2.1
Elgin,Stranraer,D,1,1,12.0,11.0,5.0,4.0,3.0,9.0,2,2,0,0,2.9,3.3,2.2,1.7,2.1
Kelty Hearts,Cowdenbeath,H,2,0,12.0,8.0,6.0,5.0,4.0,5.0,0,3,0,0,1.36,4.5,7.0,1.65,2.2
Stenhousemuir,Stirling,A,0,1,6.0,10.0,3.0,3.0,8.0,5.0,3,3,0,1,3.0,3.6,2.0,1.72,2.07
Albion Rvs,Stenhousemuir,D,2,2,11.0,15.0,4.0,9.0,1.0,5.0,3,1,0,0,2.4,3.5,2.4,1.7,2.1
Cowdenbeath,Elgin,H,3,1,11.0,3.0,7.0,2.0,4.0,5.0,1,0,0,0,2.6,3.5,2.25,1.8,2.0
Forfar,Edinburgh City,H,2,0,13.0,10.0,3.0,3.0,6.0,5.0,0,2,0,0,2.2,3.5,2.62,1.65,2.2
Stirling,Kelty Hearts,A,1,3,6.0,16.0,2.0,11.0,3.0,8.0,1,1,0,0,3.2,3.5,1.95,1.85,1.95
Stranraer,Annan Athletic,A,0,3,12.0,6.0,3.0,4.0,6.0,8.0,2,1,0,0,1.65,3.4,4.75,1.9,1.9
Edinburgh City,Stenhousemuir,H,1,0,12.0,16.0,3.0,6.0,2.0,13.0,1,4,0,0,2.05,3.4,3.2,1.75,2.05
Annan Athletic,Stirling,H,3,1,10.0,6.0,8.0,2.0,2.0,6.0,2,2,0,0,3.2,3.4,2.05,1.85,2.0
Elgin,Albion Rvs,H,3,0,17.0,4.0,8.0,3.0,10.0,4.0,0,4,0,0,2.05,3.5,3.1,1.7,2.1
Forfar,Kelty Hearts,D,2,2,8.0,18.0,4.0,6.0,2.0,4.0,1,0,0,0,4.5,3.75,1.65,1.7,2.1
Albion Rvs,Annan Athletic,A,0,1,12.0,7.0,4.0,4.0,6.0,3.0,2,3,0,0,2.5,3.6,2.3,1.8,2.0
Elgin,Forfar,D,1,1,6.0,11.0,2.0,6.0,3.0,6.0,4,2,0,0,2.3,3.6,2.5,1.83,2.02
Kelty Hearts,Edinburgh City,H,1,0,11.0,4.0,5.0,0.0,11.0,2.0,1,2,0,0,1.36,4.5,6.0,1.6,2.3
Stenhousemuir,Cowdenbeath,D,1,1,8.0,8.0,4.0,2.0,7.0,3.0,1,0,0,1,2.2,3.6,2.62,1.8,2.0
Stranraer,Stirling,A,0,3,7.0,23.0,1.0,11.0,2.0,5.0,1,1,0,0,2.37,3.4,2.55,1.85,1.95
Edinburgh City,Elgin,H,2,0,9.0,7.0,3.0,0.0,2.0,1.0,0,2,0,0,2.37,3.5,2.6,1.75,2.05
Cowdenbeath,Annan Athletic,A,1,3,6.0,5.0,3.0,3.0,3.0,4.0,4,3,0,0,1.9,3.6,3.5,1.85,1.95
Forfar,Stranraer,D,1,1,14.0,6.0,3.0,3.0,7.0,3.0,0,4,0,0,1.83,3.5,4.0,1.8,2.0
Stenhousemuir,Kelty Hearts,A,1,4,7.0,17.0,2.0,9.0,5.0,6.0,1,0,0,0,5.5,4.2,1.5,1.75,2.05
Stirling,Albion Rvs,H,2,1,10.0,6.0,4.0,5.0,5.0,4.0,0,2,0,0,1.5,3.75,6.5,1.66,2.15
Cowdenbeath,Stranraer,A,1,2,2.0,7.0,1.0,3.0,7.0,1.0,1,3,0,0,2.55,3.5,2.62,1.8,2.0
Albion Rvs,Cowdenbeath,H,2,1,11.0,11.0,4.0,5.0,4.0,6.0,0,0,0,0,2.1,3.3,2.9,1.72,2.07
Annan Athletic,Stenhousemuir,A,1,2,13.0,11.0,8.0,7.0,10.0,2.0,1,1,0,0,2.0,3.5,3.25,1.85,2.0
Kelty Hearts,Elgin,D,1,1,7.0,1.0,5.0,1.0,6.0,2.0,3,3,0,0,1.3,4.75,8.0,1.53,2.4
Stirling,Forfar,H,1,0,11.0,11.0,5.0,5.0,7.0,2.0,4,0,0,0,2.1,3.4,3.0,1.88,1.98
Stranraer,Edinburgh City,A,0,1,18.0,7.0,7.0,4.0,8.0,4.0,3,2,0,0,2.7,3.4,2.3,1.83,2.02
Edinburgh City,Stirling,D,2,2,8.0,18.0,6.0,8.0,3.0,8.0,4,3,0,0,2.45,3.5,2.4,1.9,1.9
Albion Rvs,Kelty Hearts,A,0,3,9.0,14.0,3.0,8.0,3.0,10.0,2,0,0,0,5.25,4.0,1.45,1.66,2.15
Cowdenbeath,Forfar,D,1,1,10.0,7.0,5.0,3.0,2.0,7.0,1,1,0,0,3.0,3.6,2.0,1.85,1.95
Elgin,Annan Athletic,A,0,2,7.0,14.0,2.0,8.0,2.0,4.0,2,3,1,0,1.9,3.6,3.2,1.72,2.07
Stranraer,Stenhousemuir,H,2,0,17.0,6.0,9.0,1.0,4.0,0.0,1,1,0,0,1.95,3.6,3.1,1.8,2.0
Annan Athletic,Edinburgh City,A,1,3,18.0,17.0,9.0,10.0,10.0,3.0,3,0,1,0,2.0,4.0,2.9,1.72,2.07
Forfar,Albion Rvs,H,3,1,14.0,9.0,7.0,5.0,4.0,3.0,0,0,0,0,1.6,3.75,5.0,1.7,2.1
Kelty Hearts,Stranraer,H,1,0,9.0,10.0,5.0,5.0,4.0,5.0,2,1,0,0,1.33,5.0,7.0,1.65,2.2
Stenhousemuir,Elgin,A,1,2,12.0,7.0,4.0,3.0,12.0,4.0,2,2,0,0,2.45,3.6,2.4,1.75,2.05
Stirling,Cowdenbeath,H,4,0,13.0,6.0,7.0,2.0,5.0,4.0,1,1,0,0,1.5,4.33,5.0,1.72,2.07
Edinburgh City,Cowdenbeath,D,1,1,6.0,14.0,2.0,5.0,2.0,5.0,4,2,0,0,1.9,3.6,3.4,1.7,2.1
Elgin,Stirling,A,0,2,11.0,10.0,4.0,4.0,4.0,5.0,2,2,0,0,2.87,3.4,2.15,1.6,2.3
Kelty Hearts,Annan Athletic,H,2,1,16.0,2.0,8.0,2.0,11.0,1.0,1,0,0,0,1.45,4.2,5.25,1.61,2.25
Stenhousemuir,Forfar,D,1,1,12.0,8.0,6.0,3.0,5.0,3.0,1,3,0,0,3.2,3.75,1.9,1.7,2.1
Stranraer,Albion Rvs,H,1,0,9.0,4.0,4.0,2.0,5.0,5.0,1,2,0,0,1.95,3.6,3.3,1.75,2.05
Edinburgh City,Kelty Hearts,A,2,3,5.0,15.0,3.0,8.0,0.0,2.0,3,2,0,0,9.0,4.5,1.28,1.66,2.15
Albion Rvs,Elgin,H,2,0,13.0,6.0,8.0,2.0,7.0,2.0,2,1,0,0,2.45,3.5,2.4,1.95,1.85
Cowdenbeath,Stenhousemuir,A,0,2,2.0,15.0,0.0,9.0,4.0,3.0,4,0,0,0,2.3,3.5,2.5,1.85,1.95
Forfar,Annan Athletic,H,2,0,11.0,9.0,4.0,4.0,8.0,0.0,1,2,0,0,1.75,3.6,3.75,1.85,1.95
Stirling,Stranraer,D,1,1,4.0,7.0,3.0,4.0,4.0,1.0,3,1,0,0,1.65,3.6,4.5,1.85,1.95
Annan Athletic,Cowdenbeath,H,1,0,6.0,7.0,3.0,2.0,6.0,5.0,1,1,0,0,1.61,3.6,4.75,1.8,2.0
Kelty Hearts,Stirling,D,1,1,11.0,4.0,5.0,1.0,7.0,2.0,2,3,0,0,1.53,3.8,6.0,1.72,2.07
Stranraer,Forfar,A,2,3,9.0,16.0,5.0,9.0,5.0,6.0,2,3,0,0,2.8,3.5,2.15,2.15,1.66
Edinburgh City,Albion Rvs,A,0,4,6.0,10.0,1.0,6.0,2.0,4.0,2,1,0,0,2.0,3.5,3.75,1.7,2.1
Annan Athletic,Stranraer,D,2,2,17.0,10.0,4.0,4.0,6.0,3.0,4,2,0,1,2.25,3.4,2.75,1.8,2.0
Cowdenbeath,Kelty Hearts,A,0,1,2.0,9.0,0.0,4.0,1.0,7.0,1,1,0,0,6.5,4.75,1.4,1.66,2.15
Forfar,Elgin,H,2,1,10.0,6.0,6.0,2.0,6.0,1.0,0,3,0,0,1.6,3.6,5.25,1.8,2.0
Stirling,Stenhousemuir,A,1,3,5.0,12.0,4.0,7.0,4.0,4.0,2,2,0,0,1.75,3.6,4.0,1.7,2.1
Stenhousemuir,Albion Rvs,H,3,1,12.0,13.0,6.0,5.0,6.0,7.0,3,2,0,0,2.0,3.75,3.1,1.8,2.0
Edinburgh City,Stranraer,H,3,1,12.0,9.0,5.0,5.0,1.0,5.0,1,2,0,0,2.45,3.75,2.5,1.9,1.95
Albion Rvs,Stirling,H,1,0,9.0,11.0,5.0,4.0,3.0,4.0,0,1,1,1,2.8,3.4,2.25,1.72,2.07
Elgin,Cowdenbeath,H,1,0,26.0,8.0,11.0,4.0,5.0,2.0,1,2,0,0,2.1,3.5,3.0,1.8,2.0
Kelty Hearts,Forfar,H,1,0,5.0,3.0,3.0,0.0,1.0,3.0,1,3,0,0,1.5,4.0,5.75,1.66,2.15
Stenhousemuir,Annan Athletic,H,2,0,15.0,8.0,7.0,1.0,5.0,6.0,1,3,0,0,2.1,3.4,3.0,1.72,2.07
Annan Athletic,Albion Rvs,D,1,1,10.0,12.0,6.0,3.0,3.0,7.0,4,2,0,0,1.95,3.6,3.25,1.9,1.95
Forfar,Cowdenbeath,H,3,0,15.0,5.0,6.0,2.0,3.0,2.0,0,2,0,0,1.53,4.0,5.25,1.9,1.95
Kelty Hearts,Stenhousemuir,H,2,0,10.0,7.0,5.0,2.0,3.0,1.0,2,2,0,0,1.36,4.5,7.0,1.75,2.05
Stirling,Edinburgh City,A,1,2,14.0,9.0,5.0,7.0,8.0,3.0,1,1,1,0,1.9,3.6,3.4,1.93,1.93
Stranraer,Elgin,H,1,0,6.0,8.0,2.0,3.0,1.0,4.0,0,5,0,1,2.2,3.4,2.9,1.98,1.88
Elgin,Edinburgh City,D,1,1,17.0,6.0,6.0,3.0,6.0,1.0,0,2,0,0,2.15,3.4,3.0,1.88,1.98
Edinburgh City,Annan Athletic,A,0,1,8.0,6.0,1.0,3.0,8.0,1.0,2,2,0,0,2.4,3.5,2.45,1.88,1.98
Albion Rvs,Forfar,A,2,3,12.0,8.0,6.0,4.0,5.0,2.0,0,1,0,0,3.2,3.6,1.9,1.85,2.0
Cowdenbeath,Stirling,H,1,0,8.0,9.0,2.0,3.0,5.0,3.0,3,4,0,0,3.1,3.6,1.95,1.9,1.95
Stenhousemuir,Stranraer,A,1,4,6.0,13.0,2.0,7.0,4.0,5.0,1,0,0,0,2.1,3.6,2.8,1.8,2.0
Annan Athletic,Elgin,H,4,1,7.0,8.0,5.0,5.0,3.0,5.0,3,1,0,0,1.85,3.5,3.5,1.9,1.95
Forfar,Stirling,H,2,0,9.0,7.0,4.0,1.0,9.0,2.0,3,2,0,0,1.83,3.5,3.5,1.85,2.0
Kelty Hearts,Albion Rvs,H,6,1,16.0,12.0,10.0,3.0,9.0,3.0,0,0,0,0,1.36,4.5,6.5,1.72,2.07
Stenhousemuir,Edinburgh City,D,2,2,14.0,10.0,5.0,6.0,6.0,4.0,0,0,0,0,2.37,3.5,2.45,1.9,1.95
Stranraer,Cowdenbeath,H,2,0,8.0,7.0,6.0,3.0,0.0,3.0,2,6,0,0,1.8,3.5,3.8,1.98,1.88
Edinburgh City,Forfar,A,0,4,10.0,19.0,1.0,6.0,3.0,6.0,0,0,0,0,3.75,3.2,1.95,2.15,1.66
Cowdenbeath,Albion Rvs,D,0,0,5.0,10.0,2.0,6.0,6.0,2.0,1,0,0,0,2.4,3.4,2.6,2.05,1.75
Elgin,Stenhousemuir,D,2,2,9.0,8.0,4.0,3.0,4.0,4.0,2,2,1,0,2.37,3.6,2.5,2.0,1.85
Stirling,Annan Athletic,A,2,3,9.0,14.0,5.0,7.0,3.0,6.0,4,2,1,0,2.3,3.6,2.62,2.02,1.83
Stranraer,Kelty Hearts,A,0,4,12.0,12.0,4.0,9.0,5.0,6.0,3,3,0,0,5.75,4.0,1.5,1.85,2.0
Stirling,Elgin,A,0,1,8.0,14.0,1.0,5.0,4.0,3.0,2,2,0,0,2.1,3.4,2.87,2.0,1.85
Cowdenbeath,Edinburgh City,A,1,2,9.0,6.0,6.0,4.0,8.0,3.0,0,1,0,0,2.62,3.6,2.3,2.02,1.83
Annan Athletic,Kelty Hearts,H,5,1,15.0,10.0,9.0,3.0,1.0,12.0,0,0,0,1,4.5,4.0,1.6,1.83,2.02
Albion Rvs,Stranraer,H,3,2,8.0,13.0,3.0,7.0,3.0,5.0,5,1,0,1,2.5,3.6,2.45,2.1,1.7
Forfar,Stenhousemuir,A,3,4,11.0,12.0,4.0,7.0,7.0,2.0,2,3,0,0,1.75,3.6,4.0,1.93,1.93
Elgin,Forfar,H,1,0,14.0,8.0,4.0,1.0,4.0,1.0,3,5,0,0,4.5,3.6,1.6,1.72,2.07
Stenhousemuir,Stirling,A,1,2,5.0,11.0,5.0,4.0,3.0,3.0,4,3,1,0,2.2,3.75,2.55,1.72,2.07
Stranraer,Annan Athletic,D,1,1,9.0,9.0,4.0,2.0,2.0,8.0,3,5,0,2,3.6,3.6,1.8,1.72,2.07
Edinburgh City,Elgin,D,2,2,12.0,14.0,5.0,4.0,1.0,2.0,0,3,0,0,3.0,3.25,2.2,2.0,1.85
Stirling,Kelty Hearts,A,0,3,6.0,11.0,3.0,7.0,2.0,4.0,2,0,0,0,4.0,3.75,1.72,1.83,2.02
Albion Rvs,Stenhousemuir,A,1,2,6.0,13.0,2.0,5.0,4.0,3.0,0,1,0,0,2.6,2.9,2.8,1.72,2.07
Cowdenbeath,Annan Athletic,A,1,3,13.0,14.0,3.0,6.0,7.0,2.0,4,3,1,0,3.2,3.6,2.0,1.88,1.98
Forfar,Stranraer,H,3,2,11.0,13.0,4.0,4.0,9.0,8.0,2,2,0,0,1.75,3.5,4.2,1.83,2.02
Annan Athletic,Forfar,D,2,2,7.0,15.0,2.0,7.0,1.0,9.0,1,1,0,0,2.4,3.4,2.6,1.83,2.02
Elgin,Albion Rvs,D,1,1,14.0,3.0,5.0,3.0,6.0,2.0,1,1,0,1,1.95,3.3,3.6,2.02,1.83
Kelty Hearts,Edinburgh City,D,2,2,8.0,11.0,3.0,4.0,3.0,4.0,3,2,0,0,1.4,4.33,6.0,1.57,2.35
Stenhousemuir,Cowdenbeath,A,0,2,13.0,12.0,2.0,6.0,10.0,7.0,3,2,0,0,1.66,3.3,5.0,2.07,1.72
Stranraer,Stirling,D,3,3,14.0,10.0,8.0,4.0,5.0,3.0,3,1,0,0,2.4,3.4,2.6,1.95,1.9
Cowdenbeath,Stranraer,A,0,1,4.0,7.0,2.0,4.0,4.0,5.0,2,2,0,0,2.3,3.3,2.7,1.95,1.9
Elgin,Kelty Hearts,H,2,0,6.0,6.0,4.0,3.0,2.0,6.0,3,4,0,0,4.33,3.6,1.7,1.7,2.1
Albion Rvs,Cowdenbeath,A,0,1,5.0,5.0,4.0,3.0,8.0,1.0,5,2,0,1,2.05,3.3,3.3,1.88,1.98
Kelty Hearts,Stranraer,H,3,2,4.0,10.0,4.0,4.0,3.0,9.0,1,1,0,0,1.4,4.5,7.0,1.65,2.2
Stenhousemuir,Elgin,H,2,1,13.0,9.0,8.0,5.0,4.0,6.0,0,2,1,0,2.1,3.4,3.1,1.88,1.98
Annan Athletic,Stirling,D,0,0,5.0,12.0,3.0,6.0,4.0,3.0,1,0,0,0,2.0,3.5,3.25,1.75,2.05
Forfar,Edinburgh City,A,2,3,11.0,11.0,6.0,8.0,8.0,3.0,2,3,0,0,1.61,3.8,4.75,1.75,2.05
Annan Athletic,Stenhousemuir,A,0,2,11.0,6.0,4.0,2.0,10.0,5.0,3,2,0,0,2.1,3.25,3.3,1.88,1.98
Forfar,Albion Rvs,H,2,0,4.0,9.0,2.0,4.0,7.0,7.0,0,0,0,0,1.6,3.75,5.0,1.72,2.07
Kelty Hearts,Elgin,H,4,0,12.0,4.0,7.0,1.0,5.0,4.0,0,3,0,0,1.36,4.33,7.5,1.66,2.15
Stranraer,Edinburgh City,A,0,2,12.0,4.0,4.0,2.0,4.0,4.0,1,1,1,0,2.05,3.25,3.25,1.88,1.98
Edinburgh City,Stirling,H,1,0,8.0,12.0,4.0,5.0,6.0,6.0,3,5,0,0,2.75,3.25,2.25,1.72,2.07
Elgin,Stranraer,A,1,2,12.0,9.0,8.0,4.0,2.0,5.0,3,2,0,0,2.0,3.75,3.0,1.85,2.0
Edinburgh City,Albion Rvs,A,1,2,9.0,8.0,3.0,6.0,3.0,5.0,1,0,0,0,2.3,3.25,2.8,1.8,2.0
Elgin,Annan Athletic,A,0,2,17.0,7.0,3.0,4.0,5.0,0.0,3,0,0,0,1.9,3.25,3.5,1.9,1.95
Stirling,Forfar,D,1,1,14.0,8.0,6.0,2.0,5.0,4.0,2,2,0,0,2.62,2.9,2.55,1.9,1.95
Annan Athletic,Edinburgh City,H,2,1,14.0,10.0,6.0,4.0,3.0,8.0,0,2,0,0,1.83,3.3,3.8,1.95,1.9
Cowdenbeath,Elgin,H,2,0,7.0,9.0,5.0,4.0,3.0,5.0,2,2,0,0,3.25,3.3,2.0,2.0,1.85
Forfar,Kelty Hearts,H,1,0,5.0,16.0,2.0,2.0,7.0,3.0,2,1,0,0,3.4,3.4,1.9,1.66,2.15
Stranraer,Stenhousemuir,D,1,1,7.0,9.0,3.0,3.0,5.0,2.0,2,1,0,0,2.5,3.1,2.55,1.9,1.95
Kelty Hearts,Cowdenbeath,H,1,0,12.0,1.0,4.0,0.0,15.0,0.0,1,4,0,0,1.22,5.0,11.0,1.7,2.1
Edinburgh City,Cowdenbeath,H,1,0,6.0,9.0,1.0,5.0,1.0,2.0,3,3,0,0,1.85,3.3,4.0,1.98,1.88
Elgin,Stirling,H,3,1,19.0,4.0,8.0,2.0,4.0,3.0,2,2,0,1,2.2,3.1,2.9,1.93,1.93
Kelty Hearts,Annan Athletic,H,3,1,8.0,8.0,4.0,2.0,4.0,1.0,2,4,0,0,1.57,4.0,4.5,1.66,2.15
Stenhousemuir,Forfar,H,2,0,9.0,6.0,4.0,1.0,6.0,8.0,1,4,0,0,3.25,3.2,2.05,1.88,1.98
Stranraer,Albion Rvs,D,0,0,3.0,7.0,1.0,3.0,2.0,0.0,0,2,0,0,1.9,3.25,3.75,1.85,2.0
Albion Rvs,Annan Athletic,A,1,4,12.0,12.0,5.0,6.0,4.0,5.0,1,2,0,0,3.0,3.3,2.2,1.8,2.0
Edinburgh City,Stenhousemuir,D,1,1,12.0,15.0,6.0,5.0,5.0,7.0,0,1,0,0,2.7,3.3,2.4,1.8,2.0
Albion Rvs,Edinburgh City,A,0,1,11.0,7.0,3.0,1.0,6.0,6.0,1,0,0,0,2.25,3.25,2.8,1.85,2.0
Annan Athletic,Stranraer,H,4,1,13.0,9.0,7.0,5.0,4.0,4.0,1,3,0,0,2.0,3.4,3.2,1.83,2.02
Cowdenbeath,Kelty Hearts,A,0,1,10.0,6.0,2.0,2.0,5.0,4.0,3,5,0,0,8.0,4.2,1.33,1.83,2.02
Forfar,Elgin,D,0,0,7.0,8.0,3.0,2.0,6.0,4.0,3,0,0,0,1.8,3.6,3.75,1.75,2.05
Stirling,Stenhousemuir,A,0,1,4.0,10.0,1.0,7.0,6.0,4.0,0,0,1,0,2.15,3.4,2.87,1.75,2.05
Stenhousemuir,Kelty Hearts,A,0,1,4.0,14.0,1.0,6.0,3.0,9.0,0,1,0,0,4.33,3.4,1.7,1.85,1.95
Stirling,Cowdenbeath,H,2,1,8.0,5.0,3.0,4.0,4.0,2.0,0,2,0,0,1.9,3.4,3.25,1.98,1.88
Annan Athletic,Elgin,H,2,1,9.0,3.0,3.0,1.0,7.0,5.0,0,3,0,0,2.25,3.25,2.8,1.83,2.02
Forfar,Stirling,A,0,1,8.0,6.0,4.0,2.0,3.0,4.0,2,0,0,0,1.8,3.5,4.0,1.83,2.02
Kelty Hearts,Albion Rvs,H,3,1,9.0,12.0,5.0,7.0,2.0,5.0,2,1,0,0,1.25,5.0,9.5,1.57,2.35
Stenhousemuir,Edinburgh City,D,0,0,24.0,5.0,6.0,2.0,4.0,2.0,1,1,0,1,1.85,3.5,3.6,1.83,2.02
Stranraer,Cowdenbeath,H,3,0,9.0,4.0,6.0,0.0,14.0,2.0,0,2,0,0,1.85,3.5,3.75,1.98,1.88
Cowdenbeath,Forfar,A,1,2,4.0,8.0,1.0,2.0,4.0,6.0,3,1,0,0,3.4,3.1,2.0,2.3,1.6
Albion Rvs,Kelty Hearts,D,0,0,13.0,9.0,3.0,4.0,3.0,5.0,0,1,0,1,5.25,4.33,1.44,1.75,2.05
Edinburgh City,Stranraer,A,1,2,9.0,14.0,4.0,5.0,3.0,10.0,2,0,0,0,2.5,3.4,2.4,2.0,1.85
Albion Rvs,Forfar,D,0,0,13.0,8.0,3.0,3.0,8.0,7.0,2,1,0,0,3.5,3.4,1.85,1.95,1.9
Cowdenbeath,Stenhousemuir,D,1,1,11.0,7.0,6.0,2.0,6.0,2.0,4,1,0,0,3.3,3.25,2.1,2.02,1.83
Elgin,Kelty Hearts,D,0,0,4.0,12.0,2.0,5.0,1.0,6.0,1,0,1,0,4.0,3.4,1.75,1.8,2.0
Stirling,Annan Athletic,A,0,3,7.0,10.0,1.0,6.0,7.0,5.0,0,0,0,0,2.4,3.4,2.4,1.9,1.95
Stirling,Albion Rvs,A,0,1,7.0,7.0,2.0,3.0,5.0,5.0,1,2,1,1,1.95,3.2,3.4,2.2,1.65
Annan Athletic,Albion Rvs,A,2,4,10.0,11.0,4.0,8.0,4.0,4.0,0,0,0,0,1.8,3.6,3.6,1.7,2.1
Elgin,Edinburgh City,H,2,0,12.0,3.0,3.0,0.0,6.0,2.0,1,3,0,2,2.15,3.1,3.1,1.95,1.9
Forfar,Cowdenbeath,D,1,1,9.0,7.0,1.0,1.0,7.0,4.0,1,2,0,0,1.53,3.8,5.25,1.95,1.9
Kelty Hearts,Stenhousemuir,H,1,0,10.0,5.0,6.0,3.0,7.0,3.0,2,3,0,0,1.4,4.2,6.5,1.72,2.07
Stirling,Stranraer,H,1,0,8.0,11.0,3.0,1.0,2.0,5.0,3,0,0,0,2.5,3.4,2.45,1.9,1.95
Edinburgh City,Kelty Hearts,D,1,1,11.0,14.0,5.0,4.0,6.0,5.0,1,1,0,0,6.5,4.2,1.5,1.9,1.95
Albion Rvs,Elgin,D,0,0,4.0,6.0,1.0,2.0,0.0,5.0,1,2,0,0,2.25,3.4,3.1,2.02,1.83
Cowdenbeath,Stirling,D,0,0,3.0,6.0,1.0,2.0,4.0,5.0,1,2,0,0,2.75,3.25,2.55,2.05,1.8
Stenhousemuir,Annan Athletic,A,0,1,19.0,4.0,5.0,3.0,12.0,1.0,1,3,0,0,2.8,3.25,2.5,1.88,1.98
Stranraer,Forfar,A,0,2,4.0,9.0,0.0,3.0,2.0,8.0,3,1,0,0,2.75,3.2,2.6,2.0,1.85
Albion Rvs,Stranraer,A,0,5,5.0,15.0,1.0,8.0,4.0,3.0,9,2,0,0,2.7,3.2,2.45,2.0,1.85
Annan Athletic,Cowdenbeath,A,2,3,12.0,10.0,7.0,5.0,5.0,5.0,2,3,0,0,1.66,3.5,4.5,1.88,1.98
Edinburgh City,Forfar,H,2,0,6.0,16.0,2.0,6.0,1.0,10.0,0,0,0,0,3.1,3.3,2.1,1.95,1.85
Elgin,Stenhousemuir,A,0,2,8.0,7.0,3.0,4.0,6.0,3.0,2,2,0,0,2.62,3.25,2.45,2.05,1.8
