HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Cardiff,QPR,A,0,1,11.0,11.0,6.0,5.0,4.0,6.0,0.0,3.0,0.0,0.0,2.15,3.3,3.5,2.0,1.8,9,9,5,5,1.2,1.2,0.8,1.2,2.0,0.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,0.0,2.6666666666666665,0.0,1.8,1.8,1.2,0.8,0.8,1.4,1.0,1.0,3.0,1.0,1.0,0.0
Nott'm Forest,Middlesbrough,A,1,2,5.0,16.0,1.0,4.0,4.0,6.0,3.0,2.0,1.0,0.0,2.6,3.1,2.9,2.5,1.53,6,4,8,8,1.6,1.0,2.4,1.2,1.3333333333333333,0.0,2.3333333333333335,0.0,1.0,0.3333333333333333,1.6666666666666667,0.0,1.2,0.8,1.2,0.8,1.8,0.4,1.6,1.6,1.0,0.0,1.0,0.0
Birmingham,Preston,A,0,1,14.0,5.0,2.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,2.75,3.1,2.7,2.37,1.57,2,13,5,9,0.0,2.0,2.0,1.2,0.3333333333333333,0.0,2.0,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,0.4,2.6,0.8,1.2,1.6,0.6,1.8,1.0,2.0,0.0,1.0,0.0
Stoke,Watford,A,1,2,14.0,7.0,3.0,4.0,8.0,4.0,1.0,2.0,0.0,0.0,3.4,3.1,2.3,2.5,1.53,4,4,2,4,1.4,1.0,2.6,1.0,2.0,0.0,1.0,0.3333333333333333,2.6666666666666665,0.0,1.3333333333333333,0.0,0.8,0.8,0.8,0.8,1.4,0.2,0.8,0.4,0.0,0.0,1.0,0.0
QPR,Derby,A,0,1,12.0,6.0,2.0,2.0,8.0,5.0,2.0,1.0,0.0,0.0,2.55,3.2,2.9,2.2,1.66,4,7,5,4,0.8,1.8,1.4,1.4,1.3333333333333333,0.0,3.3333333333333335,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.8,1.4,0.6,1.2,0.6,0.4,0.8,1.0,3.0,0.0,0.0,0.0
Preston,Reading,D,0,0,8.0,12.0,2.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,2.62,3.2,2.7,2.3,1.61,8,3,5,5,2.0,1.2,1.8,1.6,1.6666666666666667,0.0,0.6666666666666666,0.0,1.6666666666666667,0.0,0.6666666666666666,0.0,1.6,0.6,1.4,0.6,1.8,1.0,1.0,1.0,0.0,0.0,3.0,0.0
Middlesbrough,Blackburn,A,0,1,12.0,7.0,3.0,2.0,7.0,5.0,3.0,1.0,0.0,0.0,2.37,3.2,3.0,2.2,1.66,9,2,5,6,2.4,1.8,1.6,0.8,1.0,0.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.8,0.4,1.6,2.0,1.4,1.2,1.2,1.0,2.0,0.0,1.0,0.0
Bristol City,Huddersfield,H,2,1,4.0,26.0,2.0,6.0,0.0,13.0,3.0,2.0,0.0,0.0,2.4,3.2,3.1,2.1,1.72,5,4,1,12,1.8,0.6,1.8,0.2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.0,1.0,0.0,1.0,0.8,1.6,0.6,1.4,0.8,2.4,0.2,1.0,0.0,0.0,0.0
Millwall,Watford,D,0,0,4.0,13.0,2.0,5.0,2.0,8.0,2.0,4.0,0.0,0.0,3.3,3.1,2.37,2.5,1.53,4,6,4,5,0.6,1.4,2.6,1.4,1.0,0.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,0.0,1.6666666666666667,0.0,0.8,1.2,1.4,1.0,1.4,0.2,1.0,0.8,2.0,0.0,2.0,0.0
Barnsley,Cardiff,D,2,2,12.0,11.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,2.4,3.1,3.2,2.2,1.66,6,9,4,6,1.8,1.2,0.6,1.2,1.3333333333333333,0.0,1.0,0.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,1.2,1.8,1.2,0.8,1.2,2.0,1.2,0.8,1.0,0.0,0.0,0.0
Coventry,Sheffield Weds,H,2,0,14.0,6.0,5.0,1.0,5.0,7.0,2.0,3.0,0.0,0.0,2.25,3.25,3.2,2.1,1.72,4,1,3,8,1.8,1.2,2.0,0.4,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,1.3333333333333333,0.0,0.8,0.2,1.6,0.8,1.2,0.8,1.6,0.6,1.0,1.0,0.0,0.0
Middlesbrough,Rotherham,A,0,3,14.0,11.0,1.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,1.8,3.5,4.75,2.2,1.66,6,3,5,10,1.8,1.8,1.0,0.6,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.0,2.3333333333333335,0.0,2.0,0.0,1.2,0.6,1.6,2.0,1.6,1.8,2.0,1.0,3.0,0.0,2.0,0.0
Swansea,Brentford,D,1,1,2.0,21.0,1.0,5.0,1.0,9.0,3.0,0.0,1.0,0.0,2.9,3.25,2.5,2.3,1.61,6,1,10,4,2.2,1.8,2.2,2.6,1.6666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.2,0.2,0.8,1.4,1.6,0.8,0.8,2.0,1.0,0.0,1.0,1.0
Reading,Bournemouth,H,3,1,18.0,19.0,9.0,5.0,2.0,12.0,1.0,1.0,0.0,0.0,3.3,3.4,2.2,2.1,1.72,9,5,2,3,1.8,1.6,1.4,1.0,1.6666666666666667,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,1.8,1.0,0.8,0.8,1.8,1.0,0.6,0.4,0.0,0.0,1.0,0.0
Norwich,Middlesbrough,D,0,0,10.0,12.0,0.0,3.0,3.0,7.0,0.0,2.0,1.0,0.0,1.8,3.75,4.33,1.9,1.9,8,2,10,8,2.6,1.8,1.2,1.8,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,1.6,0.4,1.4,1.4,0.8,1.0,1.6,2.0,1.0,0.0,0.0,0.0
Birmingham,Coventry,D,1,1,13.0,13.0,3.0,3.0,9.0,0.0,3.0,1.0,0.0,0.0,2.7,3.1,2.8,2.5,1.53,1,12,4,8,0.0,2.0,1.8,1.2,1.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2,2.4,0.8,1.2,1.0,0.2,1.6,0.8,2.0,0.0,2.0,0.0
Blackburn,Luton,H,1,0,10.0,7.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.83,3.5,4.5,2.0,1.8,7,6,2,4,1.6,1.2,2.0,0.8,1.3333333333333333,0.0,2.0,0.0,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,1.4,1.2,0.8,0.8,1.6,0.8,0.8,0.4,1.0,0.0,1.0,1.0
Brentford,Wycombe,H,7,2,22.0,11.0,13.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,1.33,5.25,9.0,1.66,2.2,8,4,5,8,2.2,2.2,0.8,0.4,1.0,0.3333333333333333,0.0,0.3333333333333333,2.0,0.0,2.0,0.3333333333333333,1.6,0.8,1.0,2.0,1.0,1.6,1.6,1.0,0.0,0.0,2.0,0.0
Cardiff,Millwall,D,1,1,17.0,5.0,3.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0,2.25,3.2,3.4,2.37,1.57,6,10,5,7,0.6,1.4,0.6,1.4,1.3333333333333333,0.3333333333333333,2.0,0.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,1.2,2.0,1.4,1.2,0.6,1.0,1.4,1.0,0.0,0.0,2.0,0.0
Derby,Bristol City,H,1,0,12.0,4.0,6.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,1.9,3.3,4.33,2.2,1.66,3,2,3,8,1.4,2.0,2.4,0.6,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.6,0.4,0.2,1.2,1.4,0.8,1.6,0.6,1.0,0.0,3.0,0.0
Huddersfield,Stoke,D,1,1,18.0,7.0,4.0,1.0,10.0,3.0,0.0,1.0,0.0,1.0,3.2,3.25,2.3,2.2,1.66,7,4,4,4,1.8,0.2,0.8,1.0,1.6666666666666667,0.0,1.3333333333333333,0.0,2.0,0.0,1.0,0.3333333333333333,1.4,0.8,2.2,0.4,0.8,1.2,0.8,0.8,2.0,0.0,1.0,0.0
Nott'm Forest,Barnsley,D,0,0,6.0,12.0,1.0,3.0,4.0,8.0,1.0,2.0,0.0,0.0,2.45,3.2,3.0,2.2,1.66,7,6,4,6,1.4,1.0,2.0,1.2,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,0.0,1.0,0.0,1.4,1.2,1.2,0.8,1.6,1.4,1.2,0.8,3.0,1.0,0.0,0.0
Rotherham,Swansea,A,1,3,13.0,6.0,2.0,5.0,7.0,7.0,1.0,1.0,0.0,0.0,3.3,3.2,2.3,2.3,1.61,8,9,7,4,1.0,1.2,1.8,1.8,2.3333333333333335,0.0,1.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,1.0,0.0,1.6,1.8,1.4,1.2,1.0,0.4,0.8,1.4,0.0,0.0,3.0,1.0
