HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Panathinaikos,Panetolikos,D,1.53,3.75,7.0,2.3,1.58,0.0,0.0,8,2,4,4,2.0,0.6,0.8,1.2
Giannina,PAOK,A,7.0,4.0,1.5,2.39,1.53,1.0,3.0,5,5,10,2,1.0,0.8,3.0,2.6
Lamia,Atromitos,D,2.75,2.89,2.6,2.78,1.4,1.0,1.0,4,6,12,6,1.0,0.6,1.6,2.0
Levadeiakos,Kerkyra,H,1.8,3.25,5.0,2.34,1.56,2.0,0.0,6,6,3,15,1.6,0.0,0.8,0.2
Olympiakos,AEK,A,1.75,3.29,5.25,2.64,1.45,1.0,2.0,11,2,8,2,3.0,2.0,2.6,2.2
Platanias,Apollon,D,2.14,3.0,3.75,2.62,1.45,1.0,1.0,2,8,2,8,0.6,0.0,0.6,0.4
Giannina,Panathinaikos,H,2.25,3.0,3.0,2.51,1.48,2.0,1.0,5,7,4,9,0.8,0.8,1.6,0.6
Panionios,Lamia,H,1.64,3.29,5.0,2.57,1.46,1.0,0.0,7,6,2,6,1.4,1.2,1.0,0.6
Xanthi,Kerkyra,D,1.5,3.6,6.0,2.33,1.55,1.0,1.0,8,7,2,16,2.0,1.0,0.8,0.0
AEK,Asteras Tripolis,H,1.28,4.33,10.0,2.04,1.73,1.0,0.0,11,2,6,4,2.6,2.2,1.8,1.4
Apollon,Levadeiakos,D,1.95,3.1,3.5,2.65,1.43,1.0,1.0,3,8,1,11,0.6,0.4,2.0,0.0
Atromitos,Olympiakos,D,3.75,3.25,1.83,2.34,1.55,2.0,2.0,3,2,11,4,1.6,2.2,2.4,2.0
Panetolikos,Platanias,H,1.53,3.5,6.0,2.27,1.58,3.0,0.0,6,11,3,12,0.8,1.4,0.8,0.0
Asteras Tripolis,Atromitos,A,2.37,2.79,3.5,2.75,1.42,0.0,1.0,9,3,12,5,1.8,1.4,1.6,2.2
