HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
St Truiden,Antwerp,H,2.62,3.6,2.4,1.9,1.95,2,1,5,9,6,4,0.4,2.4,2.6,2.0
Oostende,St. Gilloise,A,5.5,4.2,1.5,1.6,2.3,1,7,9,10,10,6,1.4,0.2,2.4,2.0
Beerschot VA,Genk,H,4.5,4.0,1.65,1.53,2.4,2,0,3,6,12,12,0.6,0.4,1.6,1.2
St. Gilloise,Oud-Heverlee Leuven,A,1.25,6.0,9.5,1.4,2.87,1,3,15,5,7,9,2.4,2.6,2.0,0.8
Seraing,St Truiden,H,2.8,3.5,2.37,1.9,1.95,2,0,8,6,6,5,1.4,0.6,1.0,2.4
Cercle Brugge,Mechelen,H,2.37,3.4,2.9,1.7,2.1,3,1,3,9,11,11,0.2,0.8,2.0,2.0
Eupen,Kortrijk,D,2.2,3.4,3.2,1.72,2.07,2,2,7,9,5,8,0.8,1.2,1.8,0.6
Charleroi,Anderlecht,A,3.6,3.4,2.05,1.72,2.07,1,3,10,5,5,7,1.8,2.0,1.4,1.0
Genk,Club Brugge,A,3.2,3.5,2.15,1.53,2.4,2,3,6,5,6,5,1.6,0.6,2.2,1.6
Waregem,Beerschot VA,H,2.62,3.5,2.55,1.57,2.35,2,0,9,15,6,13,0.8,1.0,1.2,0.4
Gent,Standard,H,1.5,4.0,6.0,1.7,2.1,3,1,12,7,5,10,1.8,1.6,1.0,1.0
Antwerp,Oostende,H,1.7,4.0,4.5,1.7,2.1,3,0,10,4,1,7,2.6,1.8,1.4,0.2
St Truiden,St. Gilloise,A,3.75,3.4,2.0,2.0,1.85,1,2,7,8,16,4,1.0,1.8,1.8,2.6
Oud-Heverlee Leuven,Gent,A,4.0,3.8,1.8,1.66,2.15,0,1,8,5,6,3,2.0,1.2,1.8,1.6
Kortrijk,Cercle Brugge,A,2.5,3.5,2.62,1.85,2.0,0,2,7,5,8,9,1.8,0.8,0.8,0.8
Oostende,Eupen,H,2.45,3.5,2.7,1.61,2.25,2,1,10,15,5,7,1.4,0.2,1.0,1.2
Club Brugge,Seraing,H,1.25,5.5,12.0,1.5,2.5,3,2,11,5,6,13,2.2,1.6,1.4,0.6
Beerschot VA,Antwerp,A,2.87,3.5,2.3,1.7,2.1,0,1,5,5,6,5,1.2,0.4,2.6,1.8
Anderlecht,Waregem,H,1.25,6.0,10.0,1.44,2.7,3,2,9,7,7,10,1.4,1.6,1.4,1.0
Standard,Charleroi,A,2.2,3.5,3.1,1.8,2.0,0,3,5,6,10,10,1.0,1.0,1.2,2.0
Mechelen,Genk,D,3.0,3.5,2.25,1.57,2.35,1,1,9,5,10,13,2.0,1.8,1.0,0.6
Charleroi,Oostende,H,1.5,4.0,5.75,1.53,2.4,1,0,6,6,1,9,1.2,2.0,1.4,0.2
Kortrijk,Oud-Heverlee Leuven,H,2.15,3.6,3.3,1.7,2.1,2,1,5,5,8,8,1.6,0.8,1.4,1.2
Eupen,Beerschot VA,H,2.05,3.75,3.4,1.66,2.15,1,0,8,9,4,10,1.0,0.6,1.2,0.4
St Truiden,Cercle Brugge,A,2.87,3.2,2.5,2.2,1.65,1,2,7,8,9,7,1.0,1.8,0.8,1.4
Seraing,Anderlecht,A,5.75,4.2,1.53,1.61,2.25,0,5,8,5,8,7,1.4,0.6,1.8,1.6
Antwerp,Standard,A,1.9,3.6,4.0,1.83,2.02,2,3,11,3,6,9,2.6,1.8,1.0,1.0
St. Gilloise,Mechelen,H,1.53,4.33,5.75,1.53,2.4,2,0,12,8,10,12,1.8,3.0,1.6,1.8
Gent,Genk,H,1.75,3.8,4.75,1.72,2.07,1,0,9,7,9,10,1.8,2.0,1.0,0.8
Club Brugge,Waregem,H,1.22,6.5,12.0,1.28,3.6,3,0,11,5,7,13,2.2,1.6,1.4,0.4
